inspection_id,road_id,inspection_date,inspector_agency,condition_score,surface_damage_pct,waterlogging_flag,drainage_status,remarks
INSP-0331-3,MA-RD-SEG-0331,2024-08-24,Municipality,57.4,38.4,TRUE,partial,
INSP-0331-4,MA-RD-SEG-0331,2025-02-20,NHAI,55.3,37.8,TRUE,partial,
INSP-0331-5,MA-RD-SEG-0331,2025-08-19,Municipality,49,15.6,FALSE,blocked,
INSP-0332-1,MA-RD-SEG-0332,2023-08-30,ThirdParty,87,19.5,FALSE,none,
INSP-0332-2,MA-RD-SEG-0332,2024-02-26,ThirdParty,80.9,3.1,FALSE,partial,
INSP-0332-3,MA-RD-SEG-0332,2024-08-24,NHAI,79.2,11,FALSE,none,
INSP-0332-4,MA-RD-SEG-0332,2025-02-20,State PWD,65.6,29.9,TRUE,partial,
INSP-0332-5,MA-RD-SEG-0332,2025-08-19,Municipality,64.3,11.2,FALSE,partial,
INSP-0333-1,MA-RD-SEG-0333,2023-08-30,NHAI,75,10.2,TRUE,good,
INSP-0333-2,MA-RD-SEG-0333,2024-02-26,State PWD,68.6,31,TRUE,good,
INSP-0333-3,MA-RD-SEG-0333,2024-08-24,ThirdParty,59.4,13.3,TRUE,good,
INSP-0333-4,MA-RD-SEG-0333,2025-02-20,State PWD,53.6,23.1,TRUE,good,
INSP-0333-5,MA-RD-SEG-0333,2025-08-19,NHAI,65.9,7.5,FALSE,none,
INSP-0334-1,MA-RD-SEG-0334,2023-08-30,ThirdParty,78,33.3,FALSE,partial,
INSP-0334-2,MA-RD-SEG-0334,2024-02-26,NHAI,72,31.5,FALSE,good,
INSP-0334-3,MA-RD-SEG-0334,2024-08-24,ThirdParty,71.3,27.6,FALSE,none,
INSP-0334-4,MA-RD-SEG-0334,2025-02-20,State PWD,56.8,29.8,FALSE,blocked,
INSP-0334-5,MA-RD-SEG-0334,2025-08-19,State PWD,66,33.7,TRUE,partial,
INSP-0335-1,MA-RD-SEG-0335,2023-08-30,State PWD,90,39.9,TRUE,none,
INSP-0335-2,MA-RD-SEG-0335,2024-02-26,NHAI,82.9,28.6,TRUE,good,
INSP-0335-3,MA-RD-SEG-0335,2024-08-24,NHAI,79.9,2.1,FALSE,blocked,
INSP-0335-4,MA-RD-SEG-0335,2025-02-20,State PWD,69.2,15.6,TRUE,none,
INSP-0335-5,MA-RD-SEG-0335,2025-08-19,ThirdParty,78.2,15.3,FALSE,partial,
INSP-0336-1,MA-RD-SEG-0336,2023-08-30,Municipality,87,24.1,TRUE,good,
INSP-0336-2,MA-RD-SEG-0336,2024-02-26,Municipality,85,28.8,FALSE,good,
INSP-0336-3,MA-RD-SEG-0336,2024-08-24,ThirdParty,71.6,35.7,TRUE,blocked,
INSP-0336-4,MA-RD-SEG-0336,2025-02-20,NHAI,75.5,33.5,TRUE,good,
INSP-0336-5,MA-RD-SEG-0336,2025-08-19,Municipality,61.6,26.1,FALSE,none,
INSP-0337-1,MA-RD-SEG-0337,2023-08-30,ThirdParty,62,3.6,TRUE,partial,
INSP-0337-2,MA-RD-SEG-0337,2024-02-26,NHAI,57.2,7.6,FALSE,good,
INSP-0337-3,MA-RD-SEG-0337,2024-08-24,ThirdParty,52.5,4.3,TRUE,partial,
INSP-0337-4,MA-RD-SEG-0337,2025-02-20,State PWD,39.9,30.8,TRUE,good,
INSP-0337-5,MA-RD-SEG-0337,2025-08-19,NHAI,53.5,8.3,TRUE,blocked,
INSP-0338-1,MA-RD-SEG-0338,2023-08-30,NHAI,84,5.7,FALSE,partial,
INSP-0338-2,MA-RD-SEG-0338,2024-02-26,ThirdParty,79.7,20.3,TRUE,none,
INSP-0338-3,MA-RD-SEG-0338,2024-08-24,ThirdParty,69.7,35.4,FALSE,none,
INSP-0338-4,MA-RD-SEG-0338,2025-02-20,ThirdParty,74.9,23.2,TRUE,blocked,
INSP-0338-5,MA-RD-SEG-0338,2025-08-19,State PWD,62.5,8.9,FALSE,blocked,
INSP-0339-1,MA-RD-SEG-0339,2023-08-30,ThirdParty,71,12.6,TRUE,blocked,
INSP-0339-2,MA-RD-SEG-0339,2024-02-26,ThirdParty,66.9,28,TRUE,good,
INSP-0339-3,MA-RD-SEG-0339,2024-08-24,NHAI,59.8,8.3,FALSE,none,
INSP-0339-4,MA-RD-SEG-0339,2025-02-20,ThirdParty,59.1,12.3,TRUE,partial,
INSP-0339-5,MA-RD-SEG-0339,2025-08-19,State PWD,47.2,16.1,TRUE,good,
INSP-0340-1,MA-RD-SEG-0340,2023-08-30,ThirdParty,88,2.5,TRUE,none,
INSP-0340-2,MA-RD-SEG-0340,2024-02-26,ThirdParty,81.6,4.2,FALSE,partial,
INSP-0340-3,MA-RD-SEG-0340,2024-08-24,Municipality,79.2,39.7,FALSE,blocked,
INSP-0340-4,MA-RD-SEG-0340,2025-02-20,Municipality,69.8,39.6,TRUE,blocked,
INSP-0340-5,MA-RD-SEG-0340,2025-08-19,State PWD,74.6,2.8,TRUE,none,
INSP-0341-1,MA-RD-SEG-0341,2023-08-30,State PWD,76,3.2,FALSE,partial,
INSP-0341-2,MA-RD-SEG-0341,2024-02-26,NHAI,70.2,7.7,TRUE,blocked,
INSP-0341-3,MA-RD-SEG-0341,2024-08-24,NHAI,61,6.3,FALSE,none,
INSP-0341-4,MA-RD-SEG-0341,2025-02-20,NHAI,62.4,12.5,TRUE,good,
INSP-0341-5,MA-RD-SEG-0341,2025-08-19,Municipality,55.1,10.7,FALSE,none,
INSP-0342-1,MA-RD-SEG-0342,2023-08-30,NHAI,76,22.7,TRUE,blocked,
INSP-0342-2,MA-RD-SEG-0342,2024-02-26,NHAI,70.7,19.5,FALSE,good,
INSP-0342-3,MA-RD-SEG-0342,2024-08-24,State PWD,62.9,36.2,FALSE,blocked,
INSP-0342-4,MA-RD-SEG-0342,2025-02-20,Municipality,56.6,2.6,TRUE,none,
INSP-0342-5,MA-RD-SEG-0342,2025-08-19,State PWD,44.3,14.1,FALSE,good,
INSP-0343-1,MA-RD-SEG-0343,2023-08-30,State PWD,67,8.1,TRUE,good,
INSP-0343-2,MA-RD-SEG-0343,2024-02-26,ThirdParty,62.9,10,TRUE,none,
INSP-0343-3,MA-RD-SEG-0343,2024-08-24,State PWD,59.2,29,TRUE,none,
INSP-0343-4,MA-RD-SEG-0343,2025-02-20,NHAI,53.1,6.6,TRUE,none,
INSP-0343-5,MA-RD-SEG-0343,2025-08-19,NHAI,45.9,32.5,TRUE,good,
INSP-0344-1,MA-RD-SEG-0344,2023-08-30,NHAI,84,23.5,FALSE,blocked,
INSP-0344-2,MA-RD-SEG-0344,2024-02-26,Municipality,79.4,8.9,FALSE,good,
INSP-0344-3,MA-RD-SEG-0344,2024-08-24,Municipality,78.7,28.6,FALSE,good,
INSP-0344-4,MA-RD-SEG-0344,2025-02-20,NHAI,65.2,15.6,TRUE,none,
INSP-0344-5,MA-RD-SEG-0344,2025-08-19,NHAI,71.8,21.2,FALSE,good,
INSP-0345-1,MA-RD-SEG-0345,2023-08-30,Municipality,65,13.6,TRUE,none,
INSP-0345-2,MA-RD-SEG-0345,2024-02-26,State PWD,61.6,18.5,FALSE,partial,
INSP-0345-3,MA-RD-SEG-0345,2024-08-24,ThirdParty,55.9,35.2,TRUE,none,
INSP-0345-4,MA-RD-SEG-0345,2025-02-20,ThirdParty,43.2,25.1,TRUE,partial,
INSP-0345-5,MA-RD-SEG-0345,2025-08-19,NHAI,51.7,5.5,TRUE,blocked,
INSP-0346-1,MA-RD-SEG-0346,2023-08-30,ThirdParty,64,4.4,FALSE,good,
INSP-0346-2,MA-RD-SEG-0346,2024-02-26,ThirdParty,59.6,35.3,TRUE,good,
INSP-0346-3,MA-RD-SEG-0346,2024-08-24,State PWD,51.4,21.3,TRUE,partial,
INSP-0346-4,MA-RD-SEG-0346,2025-02-20,ThirdParty,53.5,9.5,TRUE,blocked,
INSP-0346-5,MA-RD-SEG-0346,2025-08-19,State PWD,46.8,27.3,FALSE,blocked,
INSP-0347-1,MA-RD-SEG-0347,2023-08-30,Municipality,88,18,TRUE,partial,
INSP-0347-2,MA-RD-SEG-0347,2024-02-26,Municipality,81.5,19.2,TRUE,partial,
INSP-0347-3,MA-RD-SEG-0347,2024-08-24,ThirdParty,80,2.1,TRUE,none,
INSP-0347-4,MA-RD-SEG-0347,2025-02-20,Municipality,75.1,5.3,FALSE,good,
INSP-0347-5,MA-RD-SEG-0347,2025-08-19,State PWD,78.8,15.8,FALSE,none,
INSP-0348-1,MA-RD-SEG-0348,2023-08-30,Municipality,72,35.6,FALSE,blocked,
INSP-0348-2,MA-RD-SEG-0348,2024-02-26,State PWD,66.2,2.6,FALSE,blocked,
INSP-0348-3,MA-RD-SEG-0348,2024-08-24,NHAI,65.1,24.1,TRUE,none,
INSP-0348-4,MA-RD-SEG-0348,2025-02-20,Municipality,53.7,27,FALSE,good,
INSP-0348-5,MA-RD-SEG-0348,2025-08-19,ThirdParty,56.8,27.9,TRUE,good,
INSP-0349-1,MA-RD-SEG-0349,2023-08-30,State PWD,77,16.4,TRUE,none,
INSP-0349-2,MA-RD-SEG-0349,2024-02-26,State PWD,70.1,9.8,FALSE,partial,
INSP-0349-3,MA-RD-SEG-0349,2024-08-24,ThirdParty,69.1,2.4,TRUE,partial,
INSP-0349-4,MA-RD-SEG-0349,2025-02-20,Municipality,55.5,29.7,FALSE,blocked,
INSP-0349-5,MA-RD-SEG-0349,2025-08-19,Municipality,66.1,5.6,TRUE,none,
INSP-0350-1,MA-RD-SEG-0350,2023-08-30,ThirdParty,66,15.9,TRUE,blocked,
INSP-0350-2,MA-RD-SEG-0350,2024-02-26,NHAI,62.5,27.3,TRUE,blocked,
INSP-0350-3,MA-RD-SEG-0350,2024-08-24,NHAI,61.3,11.4,FALSE,partial,
INSP-0350-4,MA-RD-SEG-0350,2025-02-20,NHAI,43.8,32.8,FALSE,blocked,
INSP-0350-5,MA-RD-SEG-0350,2025-08-19,Municipality,45.7,36.7,FALSE,none,
INSP-0351-1,MA-RD-SEG-0351,2023-08-30,Municipality,87,27.3,FALSE,partial,
INSP-0351-2,MA-RD-SEG-0351,2024-02-26,State PWD,81.6,14.2,FALSE,none,
INSP-0351-3,MA-RD-SEG-0351,2024-08-24,State PWD,78.3,31.8,FALSE,none,
INSP-0351-4,MA-RD-SEG-0351,2025-02-20,Municipality,78.9,7.4,TRUE,blocked,
INSP-0351-5,MA-RD-SEG-0351,2025-08-19,ThirdParty,67.8,18.2,TRUE,partial,
INSP-0352-1,MA-RD-SEG-0352,2023-08-30,ThirdParty,88,24.9,TRUE,none,
INSP-0352-2,MA-RD-SEG-0352,2024-02-26,ThirdParty,81.2,6.8,FALSE,good,
INSP-0352-3,MA-RD-SEG-0352,2024-08-24,Municipality,78.7,6.2,TRUE,good,
INSP-0352-4,MA-RD-SEG-0352,2025-02-20,NHAI,75.7,38.6,TRUE,none,
INSP-0352-5,MA-RD-SEG-0352,2025-08-19,Municipality,70.1,35.4,TRUE,partial,
INSP-0353-1,MA-RD-SEG-0353,2023-08-30,State PWD,85,6.3,TRUE,good,
INSP-0353-2,MA-RD-SEG-0353,2024-02-26,State PWD,77.2,38.3,TRUE,blocked,
INSP-0353-3,MA-RD-SEG-0353,2024-08-24,State PWD,72.6,19.8,TRUE,good,
INSP-0353-4,MA-RD-SEG-0353,2025-02-20,ThirdParty,63.9,2,FALSE,none,
INSP-0353-5,MA-RD-SEG-0353,2025-08-19,NHAI,67.2,4.5,FALSE,blocked,
INSP-0354-1,MA-RD-SEG-0354,2023-08-30,State PWD,87,34.6,FALSE,good,
INSP-0354-2,MA-RD-SEG-0354,2024-02-26,State PWD,80.9,11.4,FALSE,partial,
INSP-0354-3,MA-RD-SEG-0354,2024-08-24,Municipality,78.1,15.3,TRUE,partial,
INSP-0354-4,MA-RD-SEG-0354,2025-02-20,Municipality,77.6,11.2,FALSE,good,
INSP-0354-5,MA-RD-SEG-0354,2025-08-19,Municipality,75.4,17.5,FALSE,partial,
INSP-0355-1,MA-RD-SEG-0355,2023-08-30,Municipality,87,5.9,FALSE,partial,
INSP-0355-2,MA-RD-SEG-0355,2024-02-26,State PWD,79.9,14.3,FALSE,partial,
INSP-0355-3,MA-RD-SEG-0355,2024-08-24,Municipality,77.7,21.1,FALSE,none,
INSP-0355-4,MA-RD-SEG-0355,2025-02-20,Municipality,65.7,3,FALSE,partial,
INSP-0355-5,MA-RD-SEG-0355,2025-08-19,Municipality,69.2,18.6,TRUE,blocked,
INSP-0356-1,MA-RD-SEG-0356,2023-08-30,State PWD,69,39.8,TRUE,good,
INSP-0356-2,MA-RD-SEG-0356,2024-02-26,ThirdParty,61.5,22.1,FALSE,none,
INSP-0356-3,MA-RD-SEG-0356,2024-08-24,NHAI,64.2,21.9,TRUE,blocked,
INSP-0356-4,MA-RD-SEG-0356,2025-02-20,NHAI,57.7,5.6,FALSE,partial,
INSP-0356-5,MA-RD-SEG-0356,2025-08-19,State PWD,40.3,27.2,TRUE,good,
INSP-0357-1,MA-RD-SEG-0357,2023-08-30,NHAI,61,2,TRUE,none,
INSP-0357-2,MA-RD-SEG-0357,2024-02-26,NHAI,58.2,25.9,FALSE,good,
INSP-0357-3,MA-RD-SEG-0357,2024-08-24,ThirdParty,47.4,38.5,FALSE,blocked,
INSP-0357-4,MA-RD-SEG-0357,2025-02-20,ThirdParty,43.5,6.4,FALSE,good,
INSP-0357-5,MA-RD-SEG-0357,2025-08-19,NHAI,40.9,10.8,TRUE,none,
INSP-0358-1,MA-RD-SEG-0358,2023-08-30,ThirdParty,82,34.6,TRUE,blocked,
INSP-0358-2,MA-RD-SEG-0358,2024-02-26,NHAI,77.1,26.2,FALSE,partial,
INSP-0358-3,MA-RD-SEG-0358,2024-08-24,ThirdParty,72,28.2,FALSE,partial,
INSP-0358-4,MA-RD-SEG-0358,2025-02-20,Municipality,72.9,35.2,FALSE,partial,
INSP-0358-5,MA-RD-SEG-0358,2025-08-19,ThirdParty,57.9,29.7,FALSE,good,
INSP-0359-1,MA-RD-SEG-0359,2023-08-30,State PWD,86,20.2,FALSE,blocked,
INSP-0359-2,MA-RD-SEG-0359,2024-02-26,Municipality,80.1,16.3,FALSE,good,
INSP-0359-3,MA-RD-SEG-0359,2024-08-24,Municipality,77.6,15.4,TRUE,partial,
INSP-0359-4,MA-RD-SEG-0359,2025-02-20,State PWD,71.4,35.5,FALSE,none,
INSP-0359-5,MA-RD-SEG-0359,2025-08-19,Municipality,58.5,9.5,FALSE,blocked,
INSP-0360-1,MA-RD-SEG-0360,2023-08-30,ThirdParty,61,6.6,FALSE,blocked,
INSP-0360-2,MA-RD-SEG-0360,2024-02-26,NHAI,57.5,20.9,TRUE,none,
INSP-0360-3,MA-RD-SEG-0360,2024-08-24,ThirdParty,46.1,32.2,TRUE,blocked,
INSP-0360-4,MA-RD-SEG-0360,2025-02-20,Municipality,44.1,6.3,TRUE,good,
INSP-0360-5,MA-RD-SEG-0360,2025-08-19,Municipality,30.1,20.8,FALSE,good,
INSP-0361-1,MA-RD-SEG-0361,2023-08-30,NHAI,85,22.8,TRUE,partial,
INSP-0361-2,MA-RD-SEG-0361,2024-02-26,ThirdParty,78,28.8,FALSE,partial,
INSP-0361-3,MA-RD-SEG-0361,2024-08-24,ThirdParty,77.7,7.5,FALSE,good,
INSP-0361-4,MA-RD-SEG-0361,2025-02-20,ThirdParty,66.3,39.5,TRUE,good,
INSP-0361-5,MA-RD-SEG-0361,2025-08-19,Municipality,53.9,32.3,TRUE,partial,
INSP-0362-1,MA-RD-SEG-0362,2023-08-30,ThirdParty,89,25.9,FALSE,good,
INSP-0362-2,MA-RD-SEG-0362,2024-02-26,NHAI,81,9.6,FALSE,none,
INSP-0362-3,MA-RD-SEG-0362,2024-08-24,ThirdParty,81.3,39,FALSE,good,
INSP-0362-4,MA-RD-SEG-0362,2025-02-20,Municipality,79.8,32.8,FALSE,good,
INSP-0362-5,MA-RD-SEG-0362,2025-08-19,State PWD,68,27.8,FALSE,blocked,
INSP-0363-1,MA-RD-SEG-0363,2023-08-30,NHAI,78,6.2,TRUE,none,
INSP-0363-2,MA-RD-SEG-0363,2024-02-26,NHAI,73.4,31.6,TRUE,partial,
INSP-0363-3,MA-RD-SEG-0363,2024-08-24,NHAI,64.7,16,FALSE,good,
INSP-0363-4,MA-RD-SEG-0363,2025-02-20,NHAI,60.5,25.1,TRUE,good,
INSP-0363-5,MA-RD-SEG-0363,2025-08-19,ThirdParty,50.2,29.5,FALSE,partial,
INSP-0364-1,MA-RD-SEG-0364,2023-08-30,NHAI,76,15,FALSE,blocked,
INSP-0364-2,MA-RD-SEG-0364,2024-02-26,State PWD,73.4,18.1,FALSE,blocked,
INSP-0364-3,MA-RD-SEG-0364,2024-08-24,NHAI,64.5,19.6,FALSE,good,
INSP-0364-4,MA-RD-SEG-0364,2025-02-20,Municipality,56.1,38.4,TRUE,none,
INSP-0364-5,MA-RD-SEG-0364,2025-08-19,ThirdParty,48.5,2.9,FALSE,blocked,
INSP-0365-1,MA-RD-SEG-0365,2023-08-30,ThirdParty,77,18.1,FALSE,blocked,
INSP-0365-2,MA-RD-SEG-0365,2024-02-26,ThirdParty,72.6,30.2,TRUE,none,
INSP-0365-3,MA-RD-SEG-0365,2024-08-24,State PWD,66.9,17.4,TRUE,partial,
INSP-0365-4,MA-RD-SEG-0365,2025-02-20,Municipality,63.5,31.3,FALSE,partial,
INSP-0365-5,MA-RD-SEG-0365,2025-08-19,Municipality,68.3,16.8,TRUE,none,
INSP-0366-1,MA-RD-SEG-0366,2023-08-30,State PWD,72,22.5,FALSE,blocked,
INSP-0366-2,MA-RD-SEG-0366,2024-02-26,NHAI,69.3,15.3,FALSE,blocked,
INSP-0366-3,MA-RD-SEG-0366,2024-08-24,State PWD,59,27.2,FALSE,partial,
INSP-0366-4,MA-RD-SEG-0366,2025-02-20,State PWD,65.4,36.5,FALSE,blocked,
INSP-0366-5,MA-RD-SEG-0366,2025-08-19,Municipality,58.4,17.1,FALSE,blocked,
INSP-0367-1,MA-RD-SEG-0367,2023-08-30,ThirdParty,64,24.3,FALSE,partial,
INSP-0367-2,MA-RD-SEG-0367,2024-02-26,State PWD,58.9,17.5,FALSE,good,
INSP-0367-3,MA-RD-SEG-0367,2024-08-24,Municipality,58.6,13,FALSE,partial,
INSP-0367-4,MA-RD-SEG-0367,2025-02-20,Municipality,40.2,35.2,TRUE,blocked,
INSP-0367-5,MA-RD-SEG-0367,2025-08-19,NHAI,34.2,13.1,FALSE,partial,
INSP-0368-1,MA-RD-SEG-0368,2023-08-30,ThirdParty,78,12.6,FALSE,none,
INSP-0368-2,MA-RD-SEG-0368,2024-02-26,State PWD,74,14,FALSE,good,
INSP-0368-3,MA-RD-SEG-0368,2024-08-24,State PWD,73.5,16.5,TRUE,partial,
INSP-0368-4,MA-RD-SEG-0368,2025-02-20,Municipality,68.7,36.8,TRUE,partial,
INSP-0368-5,MA-RD-SEG-0368,2025-08-19,State PWD,63.5,2.8,FALSE,partial,
INSP-0369-1,MA-RD-SEG-0369,2023-08-30,Municipality,80,29.2,TRUE,good,
INSP-0369-2,MA-RD-SEG-0369,2024-02-26,ThirdParty,74.6,4.6,FALSE,blocked,
INSP-0369-3,MA-RD-SEG-0369,2024-08-24,Municipality,74.5,37.2,FALSE,partial,
INSP-0369-4,MA-RD-SEG-0369,2025-02-20,Municipality,62.9,28.2,FALSE,good,
INSP-0369-5,MA-RD-SEG-0369,2025-08-19,NHAI,65.5,14.9,FALSE,none,
INSP-0370-1,MA-RD-SEG-0370,2023-08-30,State PWD,63,24.6,TRUE,blocked,
INSP-0370-2,MA-RD-SEG-0370,2024-02-26,State PWD,55.5,32.8,TRUE,blocked,
INSP-0370-3,MA-RD-SEG-0370,2024-08-24,State PWD,49.1,4.7,TRUE,none,
INSP-0370-4,MA-RD-SEG-0370,2025-02-20,ThirdParty,41.5,1.1,TRUE,good,
INSP-0370-5,MA-RD-SEG-0370,2025-08-19,NHAI,42,15,FALSE,none,
INSP-0371-1,MA-RD-SEG-0371,2023-08-30,NHAI,81,8.3,FALSE,none,
INSP-0371-2,MA-RD-SEG-0371,2024-02-26,Municipality,73.6,14.6,FALSE,blocked,
INSP-0371-3,MA-RD-SEG-0371,2024-08-24,NHAI,68.3,6.7,FALSE,good,
INSP-0371-4,MA-RD-SEG-0371,2025-02-20,ThirdParty,62.3,24.3,FALSE,partial,
INSP-0371-5,MA-RD-SEG-0371,2025-08-19,Municipality,52.7,13.1,TRUE,partial,
INSP-0372-1,MA-RD-SEG-0372,2023-08-30,Municipality,70,21.6,TRUE,none,
INSP-0372-2,MA-RD-SEG-0372,2024-02-26,NHAI,67.6,18.9,TRUE,none,
INSP-0372-3,MA-RD-SEG-0372,2024-08-24,State PWD,60.6,17.2,TRUE,none,
INSP-0372-4,MA-RD-SEG-0372,2025-02-20,ThirdParty,61.7,13.3,TRUE,partial,
INSP-0372-5,MA-RD-SEG-0372,2025-08-19,State PWD,52.5,34.9,FALSE,partial,
INSP-0373-1,MA-RD-SEG-0373,2023-08-30,State PWD,77,16.6,TRUE,blocked,
INSP-0373-2,MA-RD-SEG-0373,2024-02-26,NHAI,71.7,6.2,TRUE,none,
INSP-0373-3,MA-RD-SEG-0373,2024-08-24,Municipality,66,26.2,FALSE,partial,
INSP-0373-4,MA-RD-SEG-0373,2025-02-20,Municipality,65,9.3,TRUE,none,
INSP-0373-5,MA-RD-SEG-0373,2025-08-19,ThirdParty,49.5,36.1,FALSE,good,
INSP-0374-1,MA-RD-SEG-0374,2023-08-30,Municipality,62,24.1,TRUE,blocked,
INSP-0374-2,MA-RD-SEG-0374,2024-02-26,NHAI,58.6,1.7,FALSE,partial,
INSP-0374-3,MA-RD-SEG-0374,2024-08-24,NHAI,49.5,1.9,TRUE,partial,
INSP-0374-4,MA-RD-SEG-0374,2025-02-20,Municipality,38.2,16,FALSE,partial,
INSP-0374-5,MA-RD-SEG-0374,2025-08-19,ThirdParty,34.6,30.4,TRUE,blocked,
INSP-0375-1,MA-RD-SEG-0375,2023-08-30,State PWD,62,10.4,TRUE,partial,
INSP-0375-2,MA-RD-SEG-0375,2024-02-26,NHAI,56.1,2.5,FALSE,partial,
INSP-0375-3,MA-RD-SEG-0375,2024-08-24,NHAI,54.7,26.7,FALSE,good,
INSP-0375-4,MA-RD-SEG-0375,2025-02-20,State PWD,42.2,31.8,FALSE,partial,
INSP-0375-5,MA-RD-SEG-0375,2025-08-19,Municipality,30.6,9.7,FALSE,partial,
INSP-0376-1,MA-RD-SEG-0376,2023-08-30,NHAI,86,7.1,TRUE,partial,
INSP-0376-2,MA-RD-SEG-0376,2024-02-26,Municipality,80.7,15.6,FALSE,blocked,
INSP-0376-3,MA-RD-SEG-0376,2024-08-24,ThirdParty,71.4,34,FALSE,good,
INSP-0376-4,MA-RD-SEG-0376,2025-02-20,ThirdParty,75.6,5.5,TRUE,blocked,
INSP-0376-5,MA-RD-SEG-0376,2025-08-19,NHAI,74.1,26.3,TRUE,none,
INSP-0377-1,MA-RD-SEG-0377,2023-08-30,NHAI,66,8.7,TRUE,blocked,
INSP-0377-2,MA-RD-SEG-0377,2024-02-26,Municipality,58.6,1.3,FALSE,blocked,
INSP-0377-3,MA-RD-SEG-0377,2024-08-24,ThirdParty,52.9,36.4,FALSE,good,
INSP-0377-4,MA-RD-SEG-0377,2025-02-20,State PWD,47.7,26.4,TRUE,good,
INSP-0377-5,MA-RD-SEG-0377,2025-08-19,State PWD,52.1,12.4,TRUE,blocked,
INSP-0378-1,MA-RD-SEG-0378,2023-08-30,Municipality,82,2.9,TRUE,blocked,
INSP-0378-2,MA-RD-SEG-0378,2024-02-26,Municipality,77.6,15.2,FALSE,none,
INSP-0378-3,MA-RD-SEG-0378,2024-08-24,State PWD,73.8,10.3,TRUE,partial,
INSP-0378-4,MA-RD-SEG-0378,2025-02-20,State PWD,75.6,7.3,TRUE,blocked,
INSP-0378-5,MA-RD-SEG-0378,2025-08-19,ThirdParty,69.4,3.9,FALSE,good,
INSP-0379-1,MA-RD-SEG-0379,2023-08-30,State PWD,81,16.4,FALSE,none,
INSP-0379-2,MA-RD-SEG-0379,2024-02-26,ThirdParty,73.9,19.3,TRUE,blocked,
INSP-0379-3,MA-RD-SEG-0379,2024-08-24,ThirdParty,68.6,28.2,FALSE,none,
INSP-0379-4,MA-RD-SEG-0379,2025-02-20,Municipality,70.1,17.7,TRUE,none,
INSP-0379-5,MA-RD-SEG-0379,2025-08-19,Municipality,67.3,24.8,TRUE,partial,
INSP-0380-1,MA-RD-SEG-0380,2023-08-30,State PWD,84,35.6,TRUE,blocked,
INSP-0380-2,MA-RD-SEG-0380,2024-02-26,Municipality,77.6,38.5,FALSE,good,
INSP-0380-3,MA-RD-SEG-0380,2024-08-24,State PWD,72.9,22,FALSE,blocked,
INSP-0380-4,MA-RD-SEG-0380,2025-02-20,NHAI,61.8,34.6,TRUE,partial,
INSP-0380-5,MA-RD-SEG-0380,2025-08-19,NHAI,59,3,FALSE,none,
INSP-0381-1,MA-RD-SEG-0381,2023-08-30,NHAI,73,5,FALSE,blocked,
INSP-0381-2,MA-RD-SEG-0381,2024-02-26,NHAI,66.8,27.3,TRUE,partial,
INSP-0381-3,MA-RD-SEG-0381,2024-08-24,ThirdParty,61.8,4.9,FALSE,blocked,
INSP-0381-4,MA-RD-SEG-0381,2025-02-20,NHAI,64.1,35.4,TRUE,good,
INSP-0381-5,MA-RD-SEG-0381,2025-08-19,ThirdParty,47.3,10.9,FALSE,blocked,
INSP-0382-1,MA-RD-SEG-0382,2023-08-30,NHAI,70,19,TRUE,none,
INSP-0382-2,MA-RD-SEG-0382,2024-02-26,Municipality,67.1,26,TRUE,good,
INSP-0382-3,MA-RD-SEG-0382,2024-08-24,State PWD,62.8,33.1,TRUE,good,
INSP-0382-4,MA-RD-SEG-0382,2025-02-20,Municipality,62.4,38.3,FALSE,partial,
INSP-0382-5,MA-RD-SEG-0382,2025-08-19,State PWD,46.2,11,FALSE,partial,
INSP-0383-1,MA-RD-SEG-0383,2023-08-30,NHAI,81,37.7,FALSE,blocked,
INSP-0383-2,MA-RD-SEG-0383,2024-02-26,ThirdParty,76,36,TRUE,none,
INSP-0383-3,MA-RD-SEG-0383,2024-08-24,ThirdParty,76.1,31.4,TRUE,none,
INSP-0383-4,MA-RD-SEG-0383,2025-02-20,State PWD,74.9,26.4,TRUE,none,
INSP-0383-5,MA-RD-SEG-0383,2025-08-19,Municipality,54,29.8,FALSE,partial,
INSP-0384-1,MA-RD-SEG-0384,2023-08-30,NHAI,67,8.4,FALSE,none,
INSP-0384-2,MA-RD-SEG-0384,2024-02-26,State PWD,59.1,2.8,FALSE,blocked,
INSP-0384-3,MA-RD-SEG-0384,2024-08-24,ThirdParty,60.5,34.9,TRUE,blocked,
INSP-0384-4,MA-RD-SEG-0384,2025-02-20,NHAI,47,7,FALSE,blocked,
INSP-0384-5,MA-RD-SEG-0384,2025-08-19,ThirdParty,58.7,5.3,TRUE,partial,
INSP-0385-1,MA-RD-SEG-0385,2023-08-30,Municipality,74,21.6,TRUE,none,
INSP-0385-2,MA-RD-SEG-0385,2024-02-26,NHAI,66.4,12.4,TRUE,good,
INSP-0385-3,MA-RD-SEG-0385,2024-08-24,ThirdParty,65.6,11.5,FALSE,blocked,
INSP-0385-4,MA-RD-SEG-0385,2025-02-20,NHAI,51.1,6.7,TRUE,blocked,
INSP-0385-5,MA-RD-SEG-0385,2025-08-19,NHAI,59.3,25.9,TRUE,good,
INSP-0386-1,MA-RD-SEG-0386,2023-08-30,ThirdParty,68,34.3,TRUE,partial,
INSP-0386-2,MA-RD-SEG-0386,2024-02-26,Municipality,61.6,37.6,FALSE,good,
