road_id,name,geojson_id,highway_ref,segment_number,segment_start_km,segment_end_km,length_km,district,taluka,PDI,Pseudo_CIBIL,ML_Predicted_CIBIL,Final_CIBIL,Condition_Category
MA-NH60-SEG-0564,NH60 Segment 564,way/1118894173,NH60,564,188.3,210.7,22.4,Nashik,Surgana,29.36,70.64,71.2,70.81,Fair
MA-NH752G-SEG-0009,NH752G Segment 9,way/174064477,NH752G,9,9.8,23.7,13.9,Nashik,Kalwan,29.29,70.71,71.0,70.8,Fair
MA-NH52-SEG-0506,NH52 Segment 506,way/1115082861,NH52,506,139.3,152.4,13.1,Pune,Junnar,29.17,70.83,70.72,70.8,Fair
MA-NH753C-SEG-0025,NH753C Segment 25,way/296470595,NH753C,25,150.5,173.7,23.2,Sindhudurg,Malvan,29.16,70.84,70.72,70.8,Fair
MA-NH61-SEG-0315,NH61 Segment 315,way/1353122019,NH61,315,59.6,69.5,9.9,Raigad,Alibag,29.18,70.82,70.71,70.79,Fair
MA-NH353D-SEG-0076,NH353D Segment 76,way/1353063612,NH353D,76,79.5,86.7,7.2,Raigad,Murud,29.23,70.77,70.85,70.79,Fair
MA-NH361-SEG-0748,NH361 Segment 748,way/1357206150,NH361,748,64.5,81.8,17.3,Nashik,Malegaon,29.2,70.8,70.77,70.79,Fair
MA-NH66-SEG-0403,NH66 Segment 403,way/1353091094,NH66,403,60.6,67.2,6.6,Satara,Satara,29.23,70.77,70.79,70.78,Fair
MA-NH361-SEG-0367,NH361 Segment 367,way/979868729,NH361,367,76.8,101.3,24.5,Dhule,Shirpur,29.23,70.77,70.81,70.78,Fair
MA-NH52-SEG-0630,NH52 Segment 630,way/1227973372,NH52,630,76.5,93.5,17.0,Dhule,Sindkhede,29.21,70.79,70.74,70.78,Fair
MA-NH361-SEG-0127,NH361 Segment 127,way/825196187,NH361,127,157.0,170.4,13.4,Nagpur,Hingna,29.11,70.89,70.51,70.78,Fair
MA-NH60-SEG-0389,NH60 Segment 389,way/641160136,NH60,389,94.2,104.4,10.2,Dhule,Sakri,29.13,70.87,70.54,70.77,Fair
MA-NH753F-SEG-0065,NH753F Segment 65,way/206994701,NH753F,65,131.2,137.0,5.8,Kolhapur,Shirol,29.13,70.87,70.53,70.77,Fair
MA-NH61-SEG-0045,NH61 Segment 45,way/240769543,NH61,45,9.0,22.9,13.9,Nagpur,Bhiwapur,28.93,71.07,70.06,70.77,Fair
MA-NH44-SEG-0403,NH44 Segment 403,way/1362840665,NH44,403,26.9,44.1,17.2,Dhule,Sindkhede,29.16,70.84,70.57,70.76,Fair
MA-NH965-SEG-0175,NH965 Segment 175,way/1227372571,NH965,175,141.4,160.4,19.0,Satara,Wai,29.34,70.66,71.01,70.76,Fair
MA-NH65-SEG-0289,NH65 Segment 289,way/578760904,NH65,289,13.6,33.9,20.3,Pune,Mulshi,29.23,70.77,70.73,70.76,Fair
MA-NH161A-SEG-0056,NH161A Segment 56,way/296811210,NH161A,56,103.8,109.6,5.8,Kolhapur,Bavda,29.25,70.75,70.78,70.76,Fair
MA-NH52-SEG-0072,NH52 Segment 72,way/305182983,NH52,72,103.6,121.9,18.3,Nashik,Dindori,29.26,70.74,70.78,70.75,Fair
MA-NH48-SEG-0706,NH48 Segment 706,way/774740010,NH48,706,146.2,155.8,9.6,Raigad,Murud,29.2,70.8,70.63,70.75,Fair
MA-NH247-SEG-0035,NH247 Segment 35,way/296552818,NH247,35,58.7,75.6,16.9,Sindhudurg,Deogad,29.19,70.81,70.62,70.75,Fair
MA-NH65-SEG-0139,NH65 Segment 139,way/219318241,NH65,139,76.9,91.5,14.6,Satara,Khatav,29.2,70.8,70.62,70.75,Fair
MA-NH160-SEG-0414,NH160 Segment 414,way/1353300266,NH160,414,171.1,195.2,24.1,Pune,Daund,29.26,70.74,70.78,70.75,Fair
MA-NH52-SEG-0727,NH52 Segment 727,way/1292990294,NH52,727,137.9,154.3,16.4,Sindhudurg,Devgad,29.16,70.84,70.53,70.75,Fair
MA-NH347C-SEG-0003,NH347C Segment 3,way/105255819,NH347C,3,186.3,200.5,14.2,Raigad,Alibag,29.48,70.52,71.24,70.74,Fair
MA-NH166-SEG-0353,NH166 Segment 353,way/1256010056,NH166,353,190.7,199.7,9.0,Nagpur,Kalmeshwar,29.21,70.79,70.63,70.74,Fair
MA-NH65-SEG-0160,NH65 Segment 160,way/221543031,NH65,160,191.1,211.2,20.1,Nagpur,Kalmeshwar,29.45,70.55,71.19,70.74,Fair
MA-NH930D-SEG-0013,NH930D Segment 13,way/296861922,NH930D,13,197.5,205.2,7.7,Pune,Shirur,29.26,70.74,70.74,70.74,Fair
MA-NH548DD-SEG-0031,NH548DD Segment 31,way/856590368,NH548DD,31,183.7,195.0,11.3,Sindhudurg,Kankavli,29.36,70.64,70.93,70.73,Fair
MA-NH65-SEG-0448,NH65 Segment 448,way/1058854619,NH65,448,0.3,13.0,12.7,Pune,Junnar,29.2,70.8,70.58,70.73,Fair
MA-NH48-SEG-0715,NH48 Segment 715,way/785003012,NH48,715,100.4,122.8,22.4,Raigad,Tala,29.34,70.66,70.88,70.73,Fair
MA-NH930-SEG-0059,NH930 Segment 59,way/856316813,NH930,59,113.1,132.5,19.4,Nagpur,Kalmeshwar,29.26,70.74,70.69,70.72,Fair
MA-NH48-SEG-0325,NH48 Segment 325,way/215479372,NH48,325,75.7,83.8,8.1,Pune,Daund,29.33,70.67,70.82,70.72,Fair
MA-NH48-SEG-0890,NH48 Segment 890,way/1076504720,NH48,890,81.3,100.0,18.7,Satara,Wai,29.24,70.76,70.64,70.72,Fair
MA-NH52-SEG-0891,NH52 Segment 891,way/1375208514,NH52,891,67.3,77.4,10.1,Raigad,Alibag,29.13,70.87,70.34,70.71,Fair
MA-NH753A-SEG-0115,NH753A Segment 115,way/845486320,NH753A,115,187.6,211.2,23.6,Nagpur,Bhiwapur,29.14,70.86,70.32,70.7,Fair
MA-NH60-SEG-0742,NH60 Segment 742,way/1289090471,NH60,742,170.5,177.4,6.9,Pune,Purandar,29.11,70.89,70.25,70.7,Fair
MA-NH65-SEG-0541,NH65 Segment 541,way/1341595924,NH65,541,129.2,142.2,13.0,Pune,Mulshi,29.29,70.71,70.66,70.69,Fair
MA-NH348-SEG-0035,NH348 Segment 35,way/810176150,NH348,35,117.0,128.0,11.0,Sindhudurg,Devgad,29.27,70.73,70.57,70.68,Fair
MA-NH61-SEG-0086,NH61 Segment 86,way/305386951,NH61,86,137.5,147.1,9.6,Raigad,Panvel,29.3,70.7,70.65,70.68,Fair
MA-NH361-SEG-0411,NH361 Segment 411,way/979868807,NH361,411,69.6,88.1,18.5,Pune,Khed,29.32,70.68,70.69,70.68,Fair
MA-NH965G-SEG-0142,NH965G Segment 142,way/1473589409,NH965G,142,191.3,215.5,24.2,Nashik,Nashik,29.33,70.67,70.66,70.67,Fair
MA-NH47-SEG-0125,NH47 Segment 125,way/1223155356,NH47,125,22.6,45.1,22.5,Nagpur,Hingna,29.35,70.65,70.67,70.66,Fair
MA-NH752H-SEG-0041,NH752H Segment 41,way/549229784,NH752H,41,77.2,101.3,24.1,Satara,Mahabaleshwar,29.32,70.68,70.63,70.66,Fair
MA-NH347A-SEG-0085,NH347A Segment 85,way/296724498,NH347A,85,198.0,208.6,10.6,Solapur,Mohol,29.29,70.71,70.54,70.66,Fair
MA-NH166-SEG-0413,NH166 Segment 413,way/1257392509,NH166,413,113.0,121.8,8.8,Dhule,Sindkhede,29.39,70.61,70.77,70.66,Fair
MA-NH65-SEG-0267,NH65 Segment 267,way/577471726,NH65,267,68.1,73.1,5.0,Raigad,Sudhagad,29.33,70.67,70.64,70.66,Fair
MA-NH150-SEG-0073,NH150 Segment 73,way/1156116493,NH150,73,29.6,43.6,14.0,Raigad,Mangaon,29.29,70.71,70.55,70.66,Fair
MA-NH965-SEG-0389,NH965 Segment 389,way/1363279996,NH965,389,53.4,77.3,23.9,Nashik,Niphad,29.33,70.67,70.63,70.66,Fair
MA-NH361-SEG-0363,NH361 Segment 363,way/979868723,NH361,363,152.0,157.4,5.4,Raigad,Karjat,29.33,70.67,70.59,70.65,Fair
MA-NH66-SEG-0007,NH66 Segment 7,way/44776643,NH66,7,148.9,161.1,12.2,Pune,Shirur,29.29,70.71,70.51,70.65,Fair
MA-NH361H-SEG-0011,NH361H Segment 11,way/865665137,NH361H,11,195.9,214.6,18.7,Solapur,Solapur South,29.22,70.78,70.35,70.65,Fair
MA-NH53-SEG-0107,NH53 Segment 107,way/217431675,NH53,107,83.9,104.4,20.5,Kolhapur,Karveer,29.28,70.72,70.45,70.64,Fair
MA-NH48-SEG-0206,NH48 Segment 206,way/164920333,NH48,206,102.2,119.7,17.5,Raigad,Sudhagad,29.37,70.63,70.66,70.64,Fair
MA-NH965-SEG-0054,NH965 Segment 54,way/258764975,NH965,54,53.1,58.8,5.7,Satara,Khatav,29.33,70.67,70.53,70.63,Fair
MA-NH753F-SEG-0058,NH753F Segment 58,way/198710756,NH753F,58,183.3,194.8,11.5,Satara,Mahabaleshwar,29.63,70.37,71.23,70.63,Fair
MA-NH161A-SEG-0013,NH161A Segment 13,way/239329211,NH161A,13,83.9,91.9,8.0,Nashik,Chandwad,29.39,70.61,70.66,70.62,Fair
MA-NH753BB-SEG-0022,NH753BB Segment 22,way/301888970,NH753BB,22,83.6,104.7,21.1,Nagpur,Kalmeshwar,29.41,70.59,70.7,70.62,Fair
MA-NH160-SEG-0213,NH160 Segment 213,way/1226150698,NH160,213,121.2,143.5,22.3,Dhule,Dhule,29.32,70.68,70.49,70.62,Fair
MA-NH48-SEG-1195,NH48 Segment 1195,way/1309580319,NH48,1195,3.2,27.4,24.2,Solapur,Akkalkot,29.43,70.57,70.73,70.62,Fair
MA-NH53-SEG-0807,NH53 Segment 807,way/1295737001,NH53,807,68.0,88.0,20.0,Sindhudurg,Deogad,29.28,70.72,70.34,70.61,Fair
MA-NH753F-SEG-0177,NH753F Segment 177,way/222120980,NH753F,177,42.9,56.6,13.7,Dhule,Shirpur,29.26,70.74,70.32,70.61,Fair
MA-NH347A-SEG-0121,NH347A Segment 121,way/857112352,NH347A,121,13.6,31.8,18.2,Raigad,Mahad,29.45,70.55,70.75,70.61,Fair
MA-NH348A-SEG-0094,NH348A Segment 94,way/1424788215,NH348A,94,71.9,80.6,8.7,Raigad,Tala,29.49,70.51,70.82,70.6,Fair
MA-NH361-SEG-0121,NH361 Segment 121,way/825196181,NH361,121,125.2,138.0,12.8,Kolhapur,Gaganbawda,29.36,70.64,70.52,70.6,Fair
MA-NH361-SEG-0755,NH361 Segment 755,way/1364963226,NH361,755,144.9,166.3,21.4,Nashik,Deola,29.32,70.68,70.43,70.6,Fair
MA-NH48-SEG-0238,NH48 Segment 238,way/28723230,NH48,37,16.7,38.2,21.5,Dhule,Dhule,29.35,70.65,70.47,70.6,Fair
MA-NH166H-SEG-0004,NH166H Segment 4,way/310232249,NH166H,4,93.8,101.3,7.5,Dhule,Dhule,29.42,70.58,70.61,70.59,Fair
MA-NH160-SEG-0240,NH160 Segment 240,way/1285442371,NH160,240,110.4,122.2,11.8,Nagpur,Katol,29.44,70.56,70.65,70.59,Fair
MA-NH50-SEG-0051,NH50 Segment 51,way/862876143,NH50,51,174.1,185.3,11.2,Sindhudurg,Deogad,29.35,70.65,70.46,70.59,Fair
MA-NH48-SEG-1236,NH48 Segment 1236,way/1314355753,NH48,1236,57.6,78.5,20.9,Pune,Purandar,29.48,70.52,70.75,70.59,Fair
MA-NH65-SEG-0217,NH65 Segment 217,way/406653782,NH65,217,80.4,101.4,21.0,Dhule,Dhule,29.43,70.57,70.59,70.58,Fair
MA-NH66-SEG-0189,NH66 Segment 189,way/941384572,NH66,189,151.5,165.0,13.5,Dhule,Sakri,29.42,70.58,70.57,70.58,Fair
MA-NH752E-SEG-0048,NH752E Segment 48,way/1294918428,NH752E,48,12.7,18.6,5.9,Raigad,Tala,29.5,70.5,70.78,70.58,Fair
MA-NH753BB-SEG-0061,NH753BB Segment 61,way/889577593,NH753BB,61,97.2,107.4,10.2,Nagpur,Kamptee,29.46,70.54,70.69,70.58,Fair
MA-NH160-SEG-0314,NH160 Segment 314,way/1285597975,NH160,314,85.2,108.1,22.9,Raigad,Sudhagad,29.5,70.5,70.78,70.58,Fair
MA-NH48-SEG-0517,NH48 Segment 517,way/319269776,NH48,517,196.9,212.3,15.4,Satara,Khatav,29.43,70.57,70.62,70.58,Fair
MA-NH753F-SEG-0347,NH753F Segment 347,way/483149168,NH753F,347,116.3,130.0,13.7,Pune,Junnar,30.0,70.0,71.92,70.58,Fair
MA-NH647-SEG-0017,NH647 Segment 17,way/317369539,NH647,17,39.7,56.8,17.1,Solapur,Mangalwedha,29.46,70.54,70.63,70.57,Fair
MA-NH361F-SEG-0013,NH361F Segment 13,way/298669864,NH361F,13,91.5,113.0,21.5,Nashik,Sinnar,29.47,70.53,70.65,70.57,Fair
MA-NH48-SEG-0183,NH48 Segment 183,way/23016269,NH48,28,24.0,40.0,16.0,Pune,Junnar,29.45,70.55,70.59,70.56,Fair
MA-NH48-SEG-1302,NH48 Segment 1302,way/1364046141,NH48,1302,147.7,172.1,24.4,Sindhudurg,Vengurla,29.45,70.55,70.6,70.56,Fair
MA-NH53-SEG-0080,NH53 Segment 80,way/217399066,NH53,80,16.5,31.9,15.4,Solapur,Akkalkot,29.42,70.58,70.48,70.55,Fair
MA-NH848-SEG-0038,NH848 Segment 38,way/303161168,NH848,38,10.4,25.2,14.8,Raigad,Khalapur,29.3,70.7,70.2,70.55,Fair
MA-NH353I-SEG-0045,NH353I Segment 45,way/859838584,NH353I,45,17.1,28.6,11.5,Solapur,Malshiras,29.35,70.65,70.33,70.55,Fair
MA-NH53-SEG-0639,NH53 Segment 639,way/1079670491,NH53,639,83.5,98.7,15.2,Satara,Khandala,29.38,70.62,70.39,70.55,Fair
MA-NH848A-SEG-0003,NH848A Segment 3,way/292988989,NH848A,3,109.5,128.0,18.5,Raigad,Roha,29.44,70.56,70.52,70.55,Fair
MA-NH66-SEG-0010,NH66 Segment 10,way/53757251,NH66,10,85.2,97.3,12.1,Satara,Man,29.42,70.58,70.46,70.54,Fair
MA-NH65-SEG-0375,NH65 Segment 375,way/860570969,NH65,375,193.3,210.7,17.4,Sindhudurg,Kudal,29.53,70.47,70.71,70.54,Fair
MA-NH53-SEG-0768,NH53 Segment 768,way/1245554155,NH53,768,151.3,169.0,17.7,Satara,Karad,29.41,70.59,70.42,70.54,Fair
MA-NH44-SEG-0378,NH44 Segment 378,way/1246311565,NH44,378,86.8,110.8,24.0,Raigad,Khalapur,29.34,70.66,70.23,70.53,Fair
MA-NH353J-SEG-0168,NH353J Segment 168,way/1296560403,NH353J,168,137.9,154.0,16.1,Dhule,Dhule,29.51,70.49,70.63,70.53,Fair
MA-NH160A-SEG-0082,NH160A Segment 82,way/306687681,NH160A,82,138.8,146.9,8.1,Pune,Khed,29.51,70.49,70.62,70.53,Fair
MA-NH53-SEG-0660,NH53 Segment 660,way/1095229302,NH53,660,11.1,17.8,6.7,Raigad,Karjat,29.28,70.72,70.1,70.53,Fair
MA-NH48-SEG-0659,NH48 Segment 659,way/620857547,NH48,659,109.3,122.4,13.1,Pune,Khed,29.46,70.54,70.48,70.52,Fair
MA-NH66-SEG-0477,NH66 Segment 477,way/1353320133,NH66,477,84.4,107.2,22.8,Nashik,Nashik,29.43,70.57,70.42,70.52,Fair
MA-NH348A-SEG-0067,NH348A Segment 67,way/1044157424,NH348A,67,180.3,200.1,19.8,Nashik,Surgana,29.45,70.55,70.45,70.52,Fair
MA-NH752I-SEG-0218,NH752I Segment 218,way/1359908268,NH752I,218,168.7,174.6,5.9,Raigad,Mahad,29.56,70.44,70.68,70.51,Fair
MA-NH44-SEG-0207,NH44 Segment 207,way/308584296,NH44,207,182.9,201.3,18.4,Nashik,Peth,29.47,70.53,70.47,70.51,Fair
MA-NH166-SEG-0371,NH166 Segment 371,way/1257378469,NH166,371,122.3,141.2,18.9,Kolhapur,Shirol,29.46,70.54,70.44,70.51,Fair
MA-NH53-SEG-1276,NH53 Segment 1276,way/1355206647,NH53,1276,101.5,107.4,5.9,Solapur,Madha,29.44,70.56,70.39,70.51,Fair
MA-NH52-SEG-0093,NH52 Segment 93,way/511121079,NH52,93,103.5,115.2,11.7,Kolhapur,Gadhinglaj,29.58,70.42,70.68,70.5,Fair
MA-NH548D-SEG-0056,NH548D Segment 56,way/253451960,NH548D,56,115.2,134.1,18.9,Pune,Ambegaon,29.45,70.55,70.37,70.5,Fair
MA-NH60-SEG-0425,NH60 Segment 425,way/815894884,NH60,425,16.0,22.8,6.8,Pune,Junnar,29.52,70.48,70.53,70.5,Fair
MA-NH150-SEG-0060,NH150 Segment 60,way/1154355130,NH150,60,145.9,161.4,15.5,Nagpur,Bhiwapur,29.75,70.25,71.1,70.5,Fair
MA-NH48-SEG-0133,NH48 Segment 133,way/102123755,NH48,133,117.0,127.4,10.4,Nashik,Dindori,29.6,70.4,70.71,70.49,Fair
MA-NH60-SEG-0583,NH60 Segment 583,way/1187339276,NH60,583,157.8,164.5,6.7,Solapur,Malshiras,29.45,70.55,70.35,70.49,Fair
MA-NH753A-SEG-0048,NH753A Segment 48,way/317990106,NH753A,48,40.7,64.9,24.2,Nagpur,Umred,29.47,70.53,70.41,70.49,Fair
MA-NH753H-SEG-0007,NH753H Segment 7,way/291128393,NH753H,7,136.4,150.5,14.1,Dhule,Shirpur,29.59,70.41,70.66,70.48,Fair
MA-NH547E-SEG-0057,NH547E Segment 57,way/1289678189,NH547E,57,91.6,113.7,22.1,Dhule,Dhule,29.47,70.53,70.36,70.48,Fair
MA-NH161-SEG-0420,NH161 Segment 420,way/1353155549,NH161,420,104.1,114.5,10.4,Satara,Phaltan,29.5,70.5,70.4,70.47,Fair
MA-NH65-SEG-0574,NH65 Segment 574,way/1473565766,NH65,574,179.2,189.7,10.5,Dhule,Sindkhede,29.46,70.54,70.29,70.46,Fair
MA-NH965G-SEG-0104,NH965G Segment 104,way/1119825756,NH965G,104,35.5,60.3,24.8,Nagpur,Narkhed,29.52,70.48,70.41,70.46,Fair
MA-NH160H-SEG-0116,NH160H Segment 116,way/889452033,NH160H,116,179.9,193.1,13.2,Raigad,Mahad,29.55,70.45,70.45,70.45,Fair
MA-NH65-SEG-0515,NH65 Segment 515,way/1313221126,NH65,515,133.9,143.2,9.3,Dhule,Sakri,29.6,70.4,70.58,70.45,Fair
MA-NH44-SEG-0202,NH44 Segment 202,way/305849501,NH44,202,81.5,95.0,13.5,Satara,Man,29.54,70.46,70.42,70.45,Fair
MA-NH53-SEG-0674,NH53 Segment 674,way/1188246260,NH53,674,46.0,51.2,5.2,Dhule,Sindkhede,29.78,70.22,70.98,70.45,Fair
MA-NH63-SEG-0070,NH63 Segment 70,way/590604452,NH63,70,5.1,24.5,19.4,Satara,Khatav,29.56,70.44,70.49,70.45,Fair
MA-NH166-SEG-0498,NH166 Segment 498,way/1257451737,NH166,498,134.7,147.4,12.7,Satara,Phaltan,29.51,70.49,70.36,70.45,Fair
MA-NH61-SEG-0271,NH61 Segment 271,way/1229712367,NH61,271,101.2,112.4,11.2,Pune,Indapur,29.61,70.39,70.56,70.44,Fair
MA-NH60-SEG-0422,NH60 Segment 422,way/815893772,NH60,422,137.4,142.9,5.5,Raigad,Tala,29.52,70.48,70.35,70.44,Fair
MA-NH361F-SEG-0064,NH361F Segment 64,way/744441254,NH361F,64,54.2,62.4,8.2,Sindhudurg,Sawantwadi,29.57,70.43,70.43,70.43,Fair
MA-NH753B-SEG-0047,NH753B Segment 47,way/486664672,NH753B,47,56.8,62.7,5.9,Nagpur,Umred,29.62,70.38,70.53,70.42,Fair
MA-NH965-SEG-0074,NH965 Segment 74,way/385726941,NH965,74,89.3,107.5,18.2,Sindhudurg,Devgad,29.6,70.4,70.46,70.42,Fair
MA-NH47-SEG-0176,NH47 Segment 176,way/1420140864,NH47,176,166.9,174.3,7.4,Satara,Jaoli,29.63,70.37,70.55,70.42,Fair
MA-NH48-SEG-0335,NH48 Segment 335,way/45095893,NH48,55,1.9,7.4,5.5,Solapur,Barshi,29.64,70.36,70.54,70.41,Fair
MA-NH53-SEG-1312,NH53 Segment 1312,way/1357715320,NH53,1312,87.9,100.5,12.6,Nagpur,Bhiwapur,29.6,70.4,70.39,70.4,Fair
MA-NH66-SEG-0635,NH66 Segment 635,way/1474282710,NH66,635,128.9,137.6,8.7,Satara,Satara,29.56,70.44,70.31,70.4,Fair
MA-NH361F-SEG-0065,NH361F Segment 65,way/834759868,NH361F,65,77.0,100.0,23.0,Pune,Mulshi,29.64,70.36,70.5,70.4,Fair
MA-NH63-SEG-0028,NH63 Segment 28,way/297413444,NH63,28,140.8,156.2,15.4,Raigad,Sudhagad,29.5,70.5,70.15,70.4,Fair
MA-NH561A-SEG-0002,NH561A Segment 2,way/22840375,NH561A,2,70.8,92.2,21.4,Sindhudurg,Kudal,29.46,70.54,70.09,70.4,Fair
MA-NH53-SEG-0940,NH53 Segment 940,way/1353112593,NH53,940,148.0,158.8,10.8,Satara,Jaoli,29.62,70.38,70.4,70.39,Fair
MA-NH60-SEG-0745,NH60 Segment 745,way/1289090474,NH60,745,149.8,173.1,23.3,Raigad,Sudhagad,29.68,70.32,70.56,70.39,Fair
MA-NH361-SEG-0028,NH361 Segment 28,way/242823558,NH361,28,56.1,79.7,23.6,Pune,Junnar,29.69,70.31,70.59,70.39,Fair
MA-NH48-SEG-0314,NH48 Segment 314,way/31137167,NH48,50,195.3,213.4,18.1,Nashik,Peth,29.65,70.35,70.44,70.38,Fair
MA-NH753F-SEG-0327,NH753F Segment 327,way/369204241,NH753F,327,124.9,140.3,15.4,Pune,Junnar,29.59,70.41,70.32,70.38,Fair
MA-NH361-SEG-0527,NH361 Segment 527,way/1289176369,NH361,527,74.5,94.2,19.7,Solapur,Barshi,29.67,70.33,70.5,70.38,Fair
MA-NH48-SEG-0297,NH48 Segment 297,way/211854805,NH48,297,8.1,20.7,12.6,Satara,Khandala,29.56,70.44,70.25,70.38,Fair
MA-NH353J-SEG-0202,NH353J Segment 202,way/1455375666,NH353J,202,37.0,56.8,19.8,Sindhudurg,Malvan,29.63,70.37,70.38,70.37,Fair
MA-NH353C-SEG-0009,NH353C Segment 9,way/263640205,NH353C,9,83.5,95.6,12.1,Pune,Junnar,29.61,70.39,70.33,70.37,Fair
MA-NH53-SEG-0336,NH53 Segment 336,way/583323014,NH53,336,42.7,50.6,7.9,Dhule,Sakri,29.74,70.26,70.59,70.36,Fair
MA-NH161-SEG-0323,NH161 Segment 323,way/1353131709,NH161,323,108.7,116.1,7.4,Solapur,Pandharpur,29.59,70.41,70.25,70.36,Fair
MA-NH561A-SEG-0094,NH561A Segment 94,way/641290639,NH561A,94,142.8,164.8,22.0,Nashik,Niphad,29.6,70.4,70.27,70.36,Fair
MA-NH361-SEG-0271,NH361 Segment 271,way/862478574,NH361,271,178.4,191.4,13.0,Solapur,Madha,29.56,70.44,70.18,70.36,Fair
MA-NH61-SEG-0065,NH61 Segment 65,way/240769572,NH61,65,197.1,210.1,13.0,Nagpur,Kamptee,29.67,70.33,70.4,70.35,Fair
MA-NH353J-SEG-0173,NH353J Segment 173,way/1296561836,NH353J,173,123.4,144.9,21.5,Raigad,Mangaon,29.54,70.46,70.08,70.35,Fair
MA-NH561A-SEG-0103,NH561A Segment 103,way/1229678642,NH561A,103,148.7,158.0,9.3,Satara,Khandala,29.68,70.32,70.4,70.34,Fair
MA-NH353C-SEG-0058,NH353C Segment 58,way/310088182,NH353C,58,29.9,36.7,6.8,Nagpur,Bhiwapur,29.67,70.33,70.37,70.34,Fair
MA-NH53-SEG-0182,NH53 Segment 182,way/304480304,NH53,182,84.2,89.4,5.2,Dhule,Sindkhede,29.64,70.36,70.31,70.34,Fair
MA-NH361F-SEG-0008,NH361F Segment 8,way/285241009,NH361F,8,163.7,177.8,14.1,Nagpur,Ramtek,29.72,70.28,70.48,70.34,Fair
MA-NH930-SEG-0069,NH930 Segment 69,way/861026514,NH930,69,29.9,51.6,21.7,Pune,Khed,29.53,70.47,70.05,70.34,Fair
MA-NH161-SEG-0161,NH161 Segment 161,way/1352009243,NH161,161,121.6,133.9,12.3,Sindhudurg,Kudal,29.81,70.19,70.65,70.33,Fair
MA-NH266-SEG-0027,NH266 Segment 27,way/839210378,NH266,27,155.9,176.1,20.2,Nashik,Chandwad,29.7,70.3,70.39,70.33,Fair
MA-NH361-SEG-0304,NH361 Segment 304,way/866171082,NH361,304,195.4,212.8,17.4,Satara,Satara,29.66,70.34,70.29,70.32,Fair
MA-NH48-SEG-1103,NH48 Segment 1103,way/1285959490,NH48,1103,91.7,106.1,14.4,Pune,Velhe,29.66,70.34,70.27,70.32,Fair
MA-NH60-SEG-0335,NH60 Segment 335,way/631408123,NH60,335,126.2,142.0,15.8,Kolhapur,Radhanagari,29.66,70.34,70.26,70.32,Fair
MA-NH753C-SEG-0014,NH753C Segment 14,way/285452924,NH753C,14,197.3,207.4,10.1,Satara,Karad,29.73,70.27,70.39,70.31,Fair
MA-NH752E-SEG-0031,NH752E Segment 31,way/841160876,NH752E,31,72.4,96.4,24.0,Kolhapur,Bavda,29.84,70.16,70.62,70.3,Fair
MA-NH160-SEG-0086,NH160 Segment 86,way/260595064,NH160,86,79.6,90.8,11.2,Nagpur,Parseoni,29.64,70.36,70.17,70.3,Fair
MA-NH561-SEG-0043,NH561 Segment 43,way/309206732,NH561,43,38.5,48.7,10.2,Dhule,Dhule,29.67,70.33,70.23,70.3,Fair
MA-NH753F-SEG-0340,NH753F Segment 340,way/483149160,NH753F,340,178.5,196.9,18.4,Solapur,Mohol,29.6,70.4,70.07,70.3,Fair
MA-NH52-SEG-0211,NH52 Segment 211,way/885542179,NH52,211,100.9,123.9,23.0,Satara,Karad,29.65,70.35,70.14,70.29,Fair
MA-NH52-SEG-0598,NH52 Segment 598,way/1144290885,NH52,598,189.4,207.9,18.5,Sindhudurg,Vaibhavwadi,29.71,70.29,70.28,70.29,Fair
MA-NH161A-SEG-0112,NH161A Segment 112,way/549870645,NH161A,112,44.7,52.6,7.9,Solapur,Solapur South,29.68,70.32,70.21,70.29,Fair
MA-NH60-SEG-0373,NH60 Segment 373,way/638333664,NH60,373,143.7,167.4,23.7,Raigad,Poladpur,29.83,70.17,70.54,70.28,Fair
MA-NH60-SEG-0602,NH60 Segment 602,way/1187339308,NH60,602,48.1,63.5,15.4,Dhule,Sindkhede,29.68,70.32,70.18,70.28,Fair
MA-NH361B-SEG-0007,NH361B Segment 7,way/227232655,NH361B,7,85.4,91.4,6.0,Sindhudurg,Malvan,29.7,70.3,70.22,70.28,Fair
MA-NH353I-SEG-0088,NH353I Segment 88,way/1196695694,NH353I,88,129.0,134.1,5.1,Solapur,Solapur North,29.74,70.26,70.31,70.28,Fair
MA-NH361-SEG-0027,NH361 Segment 27,way/242823557,NH361,27,39.0,54.5,15.5,Nagpur,Katol,29.73,70.27,70.24,70.26,Fair
MA-NH60-SEG-0159,NH60 Segment 159,way/229970357,NH60,159,118.6,139.2,20.6,Satara,Khandala,29.76,70.24,70.29,70.26,Fair
MA-NH753B-SEG-0054,NH753B Segment 54,way/881868198,NH753B,54,194.1,217.4,23.3,Satara,Satara,29.6,70.4,69.92,70.26,Fair
MA-NH61-SEG-0127,NH61 Segment 127,way/537602004,NH61,127,82.3,103.1,20.8,Dhule,Sakri,29.64,70.36,70.01,70.26,Fair
MA-NH48-SEG-0733,NH48 Segment 733,way/790809127,NH48,733,90.0,107.8,17.8,Solapur,Solapur South,29.8,70.2,70.38,70.25,Fair
MA-NH66-SEG-0178,NH66 Segment 178,way/941384544,NH66,178,105.7,120.7,15.0,Nashik,Yeola,29.72,70.28,70.18,70.25,Fair
