road_id,name,nh_number,segment_start_km,segment_end_km,jurisdiction,category,length_km,lane_count,surface_type,year_constructed,last_major_rehab_year,status,geometry,notes,state,district,taluka,region_type,terrain_type,slope_category,monsoon_rainfall_category,landslide_prone,flood_prone,ghat_section_flag,tourism_route_flag,elevation_m,avg_daily_traffic,truck_percentage,peak_hour_traffic,traffic_weight,seasonal_variation
MA-NH48-SEG-0304,NH48 Segment 304,NH48,30,50.2,NHAI,National,20.2,4,gravel,2019,,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,387.2,26536,21.9,2687,2,"{""M1"":1.12,""M2"":0.88,""M3"":0.89,""M4"":0.98,""M5"":1.06,""M6"":0.95,""M7"":0.9,""M8"":0.8,""M9"":0.88,""M10"":1.04,""M11"":1.12,""M12"":0.92}"
MA-SH50-SEG-0305,SH50 Segment 305,SH50,141,160.2,Municipality,National,19.2,6,gravel,2019,,under_construction,LINESTRING(...),,Maharashtra,Raigad,Alibag,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,284.2,12040,38.2,1069,1.5,"{""M1"":1.13,""M2"":0.99,""M3"":0.86,""M4"":0.99,""M5"":1.16,""M6"":1.1,""M7"":1.12,""M8"":0.94,""M9"":1.05,""M10"":1.18,""M11"":0.97,""M12"":0.93}"
MA-NH65-SEG-0306,NH65 Segment 306,NH65,17.1,39.1,State PWD,Urban,22,2,bitumen,2009,2014,active,LINESTRING(...),,Maharashtra,Sindhudurg,Malvan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,528,7934,29.9,677,1,"{""M1"":0.93,""M2"":1.14,""M3"":1.01,""M4"":0.84,""M5"":1.17,""M6"":0.94,""M7"":1.17,""M8"":0.81,""M9"":0.82,""M10"":0.87,""M11"":1.17,""M12"":0.93}"
MA-NH48-SEG-0307,NH48 Segment 307,NH48,45,54,State PWD,National,9,6,earthen,2015,2013,under_construction,LINESTRING(...),,Maharashtra,Dhule,Shirpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,19,3704,38,363,0.5,"{""M1"":0.98,""M2"":0.99,""M3"":0.99,""M4"":0.99,""M5"":1.07,""M6"":0.83,""M7"":1.12,""M8"":1.03,""M9"":0.9,""M10"":0.83,""M11"":0.84,""M12"":1.04}"
MA-NH60-SEG-0308,NH60 Segment 308,NH60,79.4,87.1,PMGSY,State,7.7,4,bitumen,2019,,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,TRUE,310.7,16500,19.2,1503,1.5,"{""M1"":0.97,""M2"":1.02,""M3"":0.8,""M4"":0.92,""M5"":1.0,""M6"":0.9,""M7"":0.91,""M8"":1.13,""M9"":0.82,""M10"":0.99,""M11"":1.18,""M12"":1.01}"
MA-NH65-SEG-0309,NH65 Segment 309,NH65,36.7,60.8,NHAI,State,24.1,6,bitumen,2021,,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,691,10413,38.1,706,1.5,"{""M1"":0.96,""M2"":0.8,""M3"":1.14,""M4"":0.83,""M5"":0.88,""M6"":0.96,""M7"":0.95,""M8"":1.1,""M9"":1.05,""M10"":1.14,""M11"":0.95,""M12"":0.85}"
MA-NH65-SEG-0310,NH65 Segment 310,NH65,107,125.1,Municipality,State,18.1,2,earthen,2017,2012,under_construction,LINESTRING(...),,Maharashtra,Raigad,Shrivardhan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,507.8,8884,30.6,565,1,"{""M1"":1.16,""M2"":0.87,""M3"":0.88,""M4"":0.84,""M5"":0.87,""M6"":0.93,""M7"":1.17,""M8"":0.95,""M9"":0.92,""M10"":0.88,""M11"":0.83,""M12"":0.98}"
MA-NH60-SEG-0311,NH60 Segment 311,NH60,0.1,25.1,State PWD,National,25,6,earthen,2005,,under_construction,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,994.6,11761,40.5,842,1.5,"{""M1"":1.07,""M2"":1.11,""M3"":1.1,""M4"":1.01,""M5"":1.2,""M6"":0.99,""M7"":1.02,""M8"":1.06,""M9"":1.06,""M10"":1.16,""M11"":0.8,""M12"":0.85}"
MA-NH65-SEG-0312,NH65 Segment 312,NH65,178.2,203.1,Municipality,National,24.9,2,bitumen,2013,2018,active,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,147.1,19836,29.3,1350,1.5,"{""M1"":0.97,""M2"":0.84,""M3"":0.95,""M4"":0.99,""M5"":1.18,""M6"":0.92,""M7"":0.85,""M8"":0.84,""M9"":0.83,""M10"":1.11,""M11"":1.13,""M12"":0.89}"
MA-NH160-SEG-0313,NH160 Segment 313,NH160,140.1,155.5,PMGSY,National,15.4,4,gravel,2019,2015,active,LINESTRING(...),,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,368.7,2659,13.1,254,0.5,"{""M1"":1.05,""M2"":1.11,""M3"":0.88,""M4"":0.96,""M5"":0.82,""M6"":0.91,""M7"":0.83,""M8"":1.16,""M9"":1.07,""M10"":0.96,""M11"":1.14,""M12"":1.12}"
MA-NH48-SEG-0314,NH48 Segment 314,NH48,195.3,213.4,NHAI,Urban,18.1,4,earthen,2021,2011,active,LINESTRING(...),,Maharashtra,Nashik,Sinnar,ghat,steep,steep,medium,TRUE,FALSE,TRUE,FALSE,890.3,6079,30.2,566,1,"{""M1"":0.92,""M2"":0.96,""M3"":1.05,""M4"":1.08,""M5"":0.83,""M6"":0.92,""M7"":1.08,""M8"":1.03,""M9"":0.81,""M10"":0.87,""M11"":0.81,""M12"":0.88}"
MA-SH60-SEG-0315,SH60 Segment 315,SH60,97.8,122.6,PMGSY,National,24.8,4,concrete,2005,,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,971.9,10618,11.3,1071,1.5,"{""M1"":1.07,""M2"":1.18,""M3"":1.08,""M4"":0.91,""M5"":0.85,""M6"":1.01,""M7"":0.88,""M8"":1.19,""M9"":0.99,""M10"":0.84,""M11"":0.9,""M12"":1.05}"
MA-SH50-SEG-0316,SH50 Segment 316,SH50,166.4,190.2,Municipality,National,23.8,4,concrete,2001,2008,under_construction,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,172.9,15788,44.5,1707,1.5,"{""M1"":0.82,""M2"":0.89,""M3"":0.83,""M4"":0.82,""M5"":1.13,""M6"":0.94,""M7"":1.0,""M8"":0.86,""M9"":1.06,""M10"":1.2,""M11"":0.89,""M12"":0.84}"
MA-NH65-SEG-0317,NH65 Segment 317,NH65,139.7,157.6,State PWD,State,17.9,6,bitumen,2022,2015,active,LINESTRING(...),,Maharashtra,Raigad,Alibag,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,353.4,5827,16,589,1,"{""M1"":0.91,""M2"":1.02,""M3"":0.94,""M4"":0.95,""M5"":1.12,""M6"":1.13,""M7"":1.12,""M8"":0.82,""M9"":0.84,""M10"":0.81,""M11"":1.06,""M12"":0.87}"
MA-NH65-SEG-0318,NH65 Segment 318,NH65,25.7,46.1,PMGSY,National,20.4,6,gravel,2003,2019,active,LINESTRING(...),,Maharashtra,Raigad,Alibag,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,261.1,13527,21.7,1538,1.5,"{""M1"":0.98,""M2"":0.88,""M3"":0.82,""M4"":1.05,""M5"":1.2,""M6"":0.83,""M7"":1.14,""M8"":1.09,""M9"":0.88,""M10"":0.92,""M11"":0.89,""M12"":0.99}"
MA-SH60-SEG-0319,SH60 Segment 319,SH60,53.1,77.7,NHAI,Urban,24.6,6,concrete,2007,,active,LINESTRING(...),,Maharashtra,Satara,Karad,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,843.6,4718,24,458,0.5,"{""M1"":0.9,""M2"":0.96,""M3"":0.9,""M4"":0.84,""M5"":1.02,""M6"":1.15,""M7"":0.81,""M8"":1.17,""M9"":1.08,""M10"":1.13,""M11"":0.94,""M12"":0.96}"
MA-NH160-SEG-0320,NH160 Segment 320,NH160,108.9,133.5,PMGSY,National,24.6,4,earthen,2017,2009,under_construction,LINESTRING(...),,Maharashtra,Pune,Mulshi,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,119.7,20112,31.7,1771,2,"{""M1"":0.86,""M2"":1.18,""M3"":0.91,""M4"":1.19,""M5"":1.18,""M6"":0.88,""M7"":0.86,""M8"":1.19,""M9"":0.9,""M10"":0.98,""M11"":0.86,""M12"":0.83}"
MA-SH60-SEG-0321,SH60 Segment 321,SH60,27.3,36.3,NHAI,State,9,2,gravel,1999,2014,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,22.2,4073,10.7,425,0.5,"{""M1"":1.11,""M2"":0.84,""M3"":1.08,""M4"":0.93,""M5"":1.16,""M6"":0.86,""M7"":0.86,""M8"":0.85,""M9"":0.86,""M10"":0.91,""M11"":0.88,""M12"":1.15}"
MA-NH65-SEG-0322,NH65 Segment 322,NH65,153.1,162.8,NHAI,Urban,9.7,2,bitumen,2006,,active,LINESTRING(...),,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,17.9,7409,38.6,652,1,"{""M1"":1.0,""M2"":0.98,""M3"":0.96,""M4"":1.09,""M5"":0.81,""M6"":1.05,""M7"":0.83,""M8"":1.1,""M9"":0.93,""M10"":0.9,""M11"":0.89,""M12"":1.18}"
MA-SH60-SEG-0323,SH60 Segment 323,SH60,41.4,58.1,PMGSY,Urban,16.7,6,gravel,2022,2022,active,LINESTRING(...),,Maharashtra,Solapur,Barshi,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,557.3,7280,33.5,807,1,"{""M1"":0.93,""M2"":1.11,""M3"":1.16,""M4"":0.91,""M5"":0.8,""M6"":1.14,""M7"":1.04,""M8"":1.08,""M9"":0.83,""M10"":1.11,""M11"":1.15,""M12"":0.97}"
MA-NH65-SEG-0324,NH65 Segment 324,NH65,153,163.8,PMGSY,Urban,10.8,4,gravel,2014,2014,under_construction,LINESTRING(...),,Maharashtra,Satara,Karad,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,1124.8,5323,36.8,584,1,"{""M1"":1.04,""M2"":1.18,""M3"":0.94,""M4"":1.04,""M5"":1.08,""M6"":0.96,""M7"":1.0,""M8"":1.17,""M9"":1.19,""M10"":0.81,""M11"":1.13,""M12"":1.15}"
MA-SH50-SEG-0325,SH50 Segment 325,SH50,3.3,22,NHAI,State,18.7,4,bitumen,1999,2011,active,LINESTRING(...),,Maharashtra,Kolhapur,Panhala,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,753.8,6353,22.6,382,1,"{""M1"":0.85,""M2"":1.03,""M3"":1.19,""M4"":0.95,""M5"":1.01,""M6"":1.14,""M7"":1.0,""M8"":0.9,""M9"":0.97,""M10"":1.18,""M11"":1.02,""M12"":1.0}"
MA-NH60-SEG-0326,NH60 Segment 326,NH60,144.2,154,State PWD,Urban,9.8,6,bitumen,2016,2008,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,187.4,15169,18.1,1150,1.5,"{""M1"":1.13,""M2"":0.98,""M3"":1.13,""M4"":1.04,""M5"":0.87,""M6"":1.08,""M7"":1.11,""M8"":0.8,""M9"":0.87,""M10"":1.09,""M11"":0.85,""M12"":0.92}"
MA-SH50-SEG-0327,SH50 Segment 327,SH50,41.3,59.6,State PWD,Inter-State,18.3,6,earthen,1999,2008,active,LINESTRING(...),,Maharashtra,Raigad,Mahad,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,23.4,13193,26.2,1187,1.5,"{""M1"":0.85,""M2"":1.16,""M3"":0.89,""M4"":0.8,""M5"":1.15,""M6"":0.87,""M7"":0.86,""M8"":0.8,""M9"":0.92,""M10"":0.96,""M11"":0.81,""M12"":1.13}"
MA-SH50-SEG-0328,SH50 Segment 328,SH50,119,143.3,PMGSY,Urban,24.3,2,gravel,2011,,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,939,8935,13.4,980,1,"{""M1"":1.08,""M2"":0.99,""M3"":0.95,""M4"":1.12,""M5"":0.82,""M6"":1.1,""M7"":1.2,""M8"":0.88,""M9"":0.95,""M10"":1.09,""M11"":0.94,""M12"":1.16}"
MA-NH48-SEG-0329,NH48 Segment 329,NH48,90,100.8,PMGSY,National,10.8,2,concrete,2003,,active,LINESTRING(...),,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,371,3592,39.7,384,0.5,"{""M1"":0.93,""M2"":1.05,""M3"":0.87,""M4"":1.11,""M5"":1.18,""M6"":1.08,""M7"":1.1,""M8"":0.84,""M9"":0.95,""M10"":1.13,""M11"":1.01,""M12"":1.1}"
MA-NH48-SEG-0330,NH48 Segment 330,NH48,165.4,177,Municipality,State,11.6,2,concrete,2017,2009,under_construction,LINESTRING(...),,Maharashtra,Raigad,Alibag,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,48.9,7963,26,882,1,"{""M1"":0.86,""M2"":1.16,""M3"":0.91,""M4"":0.98,""M5"":1.15,""M6"":0.94,""M7"":0.92,""M8"":0.86,""M9"":1.15,""M10"":1.1,""M11"":1.01,""M12"":0.93}"
MA-NH65-SEG-0331,NH65 Segment 331,NH65,194,211.3,Municipality,State,17.3,6,concrete,2019,2023,under_construction,LINESTRING(...),,Maharashtra,Nashik,Igatpuri,ghat,steep,steep,medium,TRUE,FALSE,TRUE,FALSE,1131.7,9316,17.9,579,1,"{""M1"":0.82,""M2"":1.09,""M3"":1.19,""M4"":1.07,""M5"":0.95,""M6"":1.11,""M7"":0.95,""M8"":1.12,""M9"":0.98,""M10"":1.11,""M11"":1.13,""M12"":1.13}"
MA-NH48-SEG-0332,NH48 Segment 332,NH48,194.7,209.1,State PWD,Inter-State,14.4,6,gravel,2013,,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,875.7,10022,26.2,853,1.5,"{""M1"":1.02,""M2"":1.12,""M3"":1.14,""M4"":0.85,""M5"":1.1,""M6"":0.82,""M7"":1.09,""M8"":1.16,""M9"":0.86,""M10"":1.07,""M11"":1.16,""M12"":0.84}"
MA-NH48-SEG-0333,NH48 Segment 333,NH48,42,60.8,State PWD,Urban,18.8,4,bitumen,2012,,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Umred,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,505.6,7133,28.5,479,1,"{""M1"":0.93,""M2"":1.0,""M3"":1.07,""M4"":1.19,""M5"":0.8,""M6"":0.98,""M7"":0.95,""M8"":0.84,""M9"":1.03,""M10"":1.08,""M11"":1.07,""M12"":1.15}"
MA-SH60-SEG-0334,SH60 Segment 334,SH60,96.4,111.5,Municipality,Inter-State,15.1,2,gravel,2009,2020,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Umred,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,419.8,3128,15.6,216,0.5,"{""M1"":1.0,""M2"":1.02,""M3"":0.96,""M4"":0.93,""M5"":0.95,""M6"":1.07,""M7"":1.04,""M8"":0.9,""M9"":1.15,""M10"":0.81,""M11"":0.9,""M12"":1.1}"
MA-NH48-SEG-0335,NH48 Segment 335,NH48,1.9,7.4,NHAI,National,5.5,2,concrete,2015,2016,active,LINESTRING(...),,Maharashtra,Solapur,Mangalwedha,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,66.5,3491,38.9,308,0.5,"{""M1"":1.06,""M2"":0.98,""M3"":1.01,""M4"":1.16,""M5"":0.94,""M6"":1.06,""M7"":0.9,""M8"":0.91,""M9"":1.07,""M10"":1.14,""M11"":0.82,""M12"":0.85}"
MA-NH160-SEG-0336,NH160 Segment 336,NH160,75.1,94.8,NHAI,State,19.7,6,earthen,1999,2023,active,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,471.8,4050,20.5,405,0.5,"{""M1"":1.11,""M2"":1.08,""M3"":1.2,""M4"":1.12,""M5"":0.81,""M6"":1.12,""M7"":0.93,""M8"":1.18,""M9"":1.1,""M10"":1.09,""M11"":0.92,""M12"":1.05}"
MA-NH160-SEG-0337,NH160 Segment 337,NH160,100.3,114.6,NHAI,National,14.3,6,earthen,2007,2022,active,LINESTRING(...),,Maharashtra,Sindhudurg,Sawantwadi,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,219.2,5572,11.7,384,1,"{""M1"":0.91,""M2"":0.92,""M3"":0.92,""M4"":0.81,""M5"":0.87,""M6"":0.95,""M7"":0.8,""M8"":0.82,""M9"":0.81,""M10"":0.84,""M11"":1.05,""M12"":0.81}"
MA-NH65-SEG-0338,NH65 Segment 338,NH65,87.6,93.4,State PWD,Urban,5.8,6,gravel,2005,2016,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,TRUE,3.1,22290,25.4,2514,2,"{""M1"":0.92,""M2"":0.99,""M3"":1.14,""M4"":0.97,""M5"":1.16,""M6"":1.05,""M7"":0.93,""M8"":0.97,""M9"":1.16,""M10"":1.11,""M11"":1.1,""M12"":1.12}"
MA-NH60-SEG-0339,NH60 Segment 339,NH60,42,50.3,State PWD,Inter-State,8.3,6,earthen,2008,2022,active,LINESTRING(...),,Maharashtra,Nagpur,Umred,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,381.5,2463,26.7,170,0.5,"{""M1"":0.83,""M2"":1.09,""M3"":1.19,""M4"":1.0,""M5"":0.85,""M6"":1.05,""M7"":1.03,""M8"":1.1,""M9"":1.04,""M10"":0.83,""M11"":0.89,""M12"":0.89}"
MA-SH50-SEG-0340,SH50 Segment 340,SH50,134.7,158.4,NHAI,State,23.7,6,gravel,2000,,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,728.9,10138,20.7,1057,1.5,"{""M1"":1.05,""M2"":1.08,""M3"":1.03,""M4"":0.96,""M5"":1.18,""M6"":1.01,""M7"":1.18,""M8"":0.94,""M9"":0.83,""M10"":1.13,""M11"":0.91,""M12"":1.06}"
MA-SH60-SEG-0341,SH60 Segment 341,SH60,161.2,171.3,Municipality,State,10.1,2,earthen,2019,2021,active,LINESTRING(...),,Maharashtra,Satara,Karad,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,861.8,10434,40,728,1.5,"{""M1"":0.81,""M2"":0.93,""M3"":1.08,""M4"":0.99,""M5"":1.02,""M6"":1.01,""M7"":0.85,""M8"":1.01,""M9"":1.18,""M10"":1.05,""M11"":1.1,""M12"":0.96}"
MA-NH65-SEG-0342,NH65 Segment 342,NH65,92.3,97.7,PMGSY,Inter-State,5.4,2,gravel,2012,2023,active,LINESTRING(...),,Maharashtra,Nashik,Igatpuri,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,741,7913,22.8,553,1,"{""M1"":1.06,""M2"":0.98,""M3"":0.87,""M4"":1.2,""M5"":1.1,""M6"":0.8,""M7"":1.11,""M8"":0.83,""M9"":1.0,""M10"":0.86,""M11"":1.19,""M12"":0.89}"
MA-SH60-SEG-0343,SH60 Segment 343,SH60,30.4,51.4,NHAI,National,21,6,earthen,2016,,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,543.5,5380,20.9,590,1,"{""M1"":0.81,""M2"":0.9,""M3"":0.9,""M4"":1.14,""M5"":1.1,""M6"":0.85,""M7"":0.95,""M8"":1.12,""M9"":1.14,""M10"":1.15,""M11"":0.89,""M12"":0.93}"
MA-NH60-SEG-0344,NH60 Segment 344,NH60,93.4,100,PMGSY,National,6.6,6,gravel,2010,2020,under_construction,LINESTRING(...),,Maharashtra,Pune,Mulshi,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,16.7,17450,26.3,1132,1.5,"{""M1"":0.81,""M2"":0.9,""M3"":0.82,""M4"":0.99,""M5"":1.06,""M6"":1.06,""M7"":1.18,""M8"":0.82,""M9"":0.94,""M10"":1.13,""M11"":0.91,""M12"":1.19}"
MA-NH60-SEG-0345,NH60 Segment 345,NH60,132.1,145,NHAI,National,12.9,4,earthen,2001,,active,LINESTRING(...),,Maharashtra,Raigad,Shrivardhan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,27.6,13648,43.5,1517,1.5,"{""M1"":1.03,""M2"":1.08,""M3"":0.98,""M4"":0.87,""M5"":1.19,""M6"":1.01,""M7"":0.99,""M8"":1.08,""M9"":1.07,""M10"":0.82,""M11"":0.91,""M12"":1.04}"
MA-SH50-SEG-0346,SH50 Segment 346,SH50,183.7,198.1,NHAI,State,14.4,6,earthen,2021,2021,under_construction,LINESTRING(...),,Maharashtra,Satara,Patan,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,727.3,9480,19,1117,1,"{""M1"":1.0,""M2"":1.19,""M3"":0.96,""M4"":1.05,""M5"":1.08,""M6"":1.03,""M7"":1.04,""M8"":0.85,""M9"":0.89,""M10"":0.85,""M11"":0.82,""M12"":1.01}"
MA-NH48-SEG-0347,NH48 Segment 347,NH48,55.3,76.6,PMGSY,State,21.3,4,earthen,2019,,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,926.1,5104,19,486,1,"{""M1"":0.98,""M2"":1.11,""M3"":1.07,""M4"":0.99,""M5"":1.13,""M6"":1.04,""M7"":1.0,""M8"":0.93,""M9"":0.91,""M10"":1.11,""M11"":0.92,""M12"":0.9}"
MA-SH50-SEG-0348,SH50 Segment 348,SH50,170.6,180.5,State PWD,Urban,9.9,6,earthen,2009,2010,active,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,388.5,4200,27.8,354,0.5,"{""M1"":1.07,""M2"":0.85,""M3"":0.98,""M4"":0.94,""M5"":1.03,""M6"":0.85,""M7"":0.83,""M8"":1.09,""M9"":0.84,""M10"":0.94,""M11"":1.15,""M12"":1.19}"
MA-SH50-SEG-0349,SH50 Segment 349,SH50,41.4,48.3,Municipality,National,6.9,4,bitumen,2020,2009,active,LINESTRING(...),,Maharashtra,Raigad,Alibag,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,13.2,9712,38.9,1051,1,"{""M1"":0.91,""M2"":1.14,""M3"":1.07,""M4"":0.99,""M5"":1.03,""M6"":1.08,""M7"":1.16,""M8"":0.96,""M9"":1.18,""M10"":1.13,""M11"":0.95,""M12"":0.85}"
MA-SH50-SEG-0350,SH50 Segment 350,SH50,76,84.7,NHAI,State,8.7,2,earthen,2000,2014,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,855,6535,30,411,1,"{""M1"":0.86,""M2"":1.17,""M3"":0.92,""M4"":1.03,""M5"":0.88,""M6"":1.09,""M7"":1.11,""M8"":1.15,""M9"":0.88,""M10"":1.18,""M11"":0.94,""M12"":0.91}"
MA-SH60-SEG-0351,SH60 Segment 351,SH60,94.4,111.4,Municipality,Urban,17,6,concrete,2009,,active,LINESTRING(...),,Maharashtra,Satara,Patan,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,622.7,8033,10.1,620,1,"{""M1"":1.17,""M2"":1.11,""M3"":0.87,""M4"":0.93,""M5"":1.11,""M6"":1.18,""M7"":0.99,""M8"":1.08,""M9"":1.12,""M10"":1.15,""M11"":1.05,""M12"":0.91}"
MA-SH60-SEG-0352,SH60 Segment 352,SH60,69.7,83,Municipality,National,13.3,4,concrete,2020,,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,579.8,7344,14.3,857,1,"{""M1"":0.91,""M2"":1.09,""M3"":0.87,""M4"":1.16,""M5"":1.08,""M6"":1.11,""M7"":1.11,""M8"":1.14,""M9"":1.02,""M10"":1.07,""M11"":0.91,""M12"":1.12}"
MA-NH60-SEG-0353,NH60 Segment 353,NH60,2.9,18.9,Municipality,National,16,6,gravel,2009,,under_construction,LINESTRING(...),,Maharashtra,Dhule,Shirpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,298.5,5557,10.3,385,1,"{""M1"":0.81,""M2"":1.02,""M3"":0.89,""M4"":1.12,""M5"":1.08,""M6"":1.01,""M7"":0.93,""M8"":0.96,""M9"":0.8,""M10"":1.08,""M11"":0.87,""M12"":0.99}"
MA-SH50-SEG-0354,SH50 Segment 354,SH50,80.1,91.7,NHAI,State,11.6,2,bitumen,2004,2008,under_construction,LINESTRING(...),,Maharashtra,Dhule,Shirpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,559.9,6542,18.7,551,1,"{""M1"":0.84,""M2"":0.86,""M3"":1.14,""M4"":0.98,""M5"":0.86,""M6"":1.08,""M7"":0.9,""M8"":1.03,""M9"":1.08,""M10"":1.01,""M11"":1.11,""M12"":0.91}"
MA-NH48-SEG-0355,NH48 Segment 355,NH48,195.4,204.1,PMGSY,State,8.7,2,concrete,2015,2022,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,863.1,4815,43,305,0.5,"{""M1"":1.17,""M2"":0.92,""M3"":1.01,""M4"":0.82,""M5"":0.85,""M6"":1.11,""M7"":1.12,""M8"":0.97,""M9"":0.91,""M10"":0.91,""M11"":1.02,""M12"":1.11}"
MA-SH60-SEG-0356,SH60 Segment 356,SH60,60.3,76.9,State PWD,Urban,16.6,4,earthen,2002,,active,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,555.7,3409,32.2,331,0.5,"{""M1"":0.86,""M2"":0.94,""M3"":1.19,""M4"":0.96,""M5"":0.9,""M6"":0.89,""M7"":0.86,""M8"":0.85,""M9"":0.84,""M10"":0.92,""M11"":1.14,""M12"":1.12}"
MA-NH160-SEG-0357,NH160 Segment 357,NH160,147,169.9,NHAI,Inter-State,22.9,6,bitumen,2005,,under_construction,LINESTRING(...),,Maharashtra,Satara,Patan,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,837.6,4778,14.9,362,0.5,"{""M1"":1.08,""M2"":0.95,""M3"":1.02,""M4"":1.05,""M5"":0.99,""M6"":0.93,""M7"":0.99,""M8"":0.8,""M9"":0.99,""M10"":1.17,""M11"":0.84,""M12"":0.8}"
MA-NH48-SEG-0358,NH48 Segment 358,NH48,173.1,192.9,State PWD,Inter-State,19.8,6,bitumen,2007,,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Hingna,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,372.2,6929,20.5,704,1,"{""M1"":0.91,""M2"":0.96,""M3"":1.05,""M4"":0.98,""M5"":1.16,""M6"":1.12,""M7"":0.96,""M8"":1.0,""M9"":1.09,""M10"":1.19,""M11"":1.02,""M12"":1.01}"
