road_id,last_lidar_survey_date,lidar_source,point_density_pts_per_m2,lidar_quality_score,pothole_count,pothole_total_volume_m3,avg_pothole_depth_mm,max_pothole_depth_mm,pothole_areas_m2,avg_rut_depth_mm,max_rut_depth_mm,roughness_proxy,damaged_area_percent,scan_id,las_filename,potree_url
MA-NH60-SEG-0308,2025-09-05,mobile,81,40,38,3.3092,142.7,241,"[0.118, 0.463, 0.818, 0.86, 0.772, 0.348, 0.489, 0.119, 0.193, 0.154, 1.047, 0.983, 1.095, 0.3, 0.423, 1.149, 0.831, 0.444, 0.963, 0.373, 1.077, 0.762, 0.475, 1.041, 0.262, 1.088, 0.448, 1.081, 0.955, 0.719, 0.353, 1.045, 0.078, 0.905, 0.64, 0.447, 0.607, 0.932]",6.6,8.5,2.52,0.0323,ebf8284f-293f-4317-bce8-9e1ece5bd72c,ebf8284f-293f-4317-bce8-9e1ece5bd72c.laz,https://potree.example.com/viewer/ebf8284f-293f-4317-bce8-9e1ece5bd72c
MA-NH65-SEG-0309,2025-06-27,drone,503.4,93,55,4.891,150.8,247,"[0.314, 0.864, 1.169, 0.245, 0.272, 0.786, 0.407, 0.061, 0.36, 1.083, 0.312, 0.448, 1.041, 1.196, 0.749, 0.901, 0.958, 0.706, 0.113, 0.332, 0.16, 0.176, 1.036, 0.973, 0.766, 0.724, 0.952, 0.705, 1.187, 0.334, 0.225, 0.97, 0.645, 0.644, 0.869, 0.461, 0.891, 0.525, 0.1, 0.624, 0.094, 0.591, 0.397, 0.427, 0.876, 1.055, 0.061, 0.138, 0.804, 0.945, 0.362, 0.316, 0.142, 1.197, 0.425]",12.5,14.7,3.36,0.0137,18f2c9a8-3b81-4805-b483-707b2e28de14,18f2c9a8-3b81-4805-b483-707b2e28de14.laz,https://potree.example.com/viewer/18f2c9a8-3b81-4805-b483-707b2e28de14
MA-NH65-SEG-0310,2026-01-14,mobile,190.5,57,67,4.4627,126.5,248,"[0.906, 0.335, 0.625, 0.619, 0.658, 0.961, 1.097, 0.682, 0.208, 0.564, 0.33, 0.827, 0.603, 0.121, 0.229, 0.09, 0.231, 0.85, 0.402, 0.567, 0.548, 0.617, 0.828, 0.255, 0.196, 0.507, 0.837, 0.683, 0.757, 0.669, 0.781, 0.336, 0.88, 0.775, 0.14, 0.081, 0.099, 0.09, 0.782, 0.105, 0.535, 0.399, 0.429, 1.007, 0.469, 0.071, 0.781, 0.889, 0.183, 0.845, 0.533, 1.052, 0.324, 0.985, 0.17, 0.826, 0.923, 1.076, 0.154, 0.206, 0.381, 0.524, 0.844, 0.229, 0.733, 0.793, 0.683]",8.4,8.9,2.25,0.0204,04850b54-3c6b-4c7f-8ef9-1a429a00cd6b,04850b54-3c6b-4c7f-8ef9-1a429a00cd6b.laz,https://potree.example.com/viewer/04850b54-3c6b-4c7f-8ef9-1a429a00cd6b
MA-NH60-SEG-0311,2025-04-12,mobile,214.5,59,114,9.8261,135.5,250,"[0.29, 0.998, 1.061, 0.32, 1.14, 0.354, 0.409, 1.18, 0.618, 0.251, 0.462, 0.559, 0.939, 0.759, 1.02, 0.608, 0.829, 0.273, 1.036, 0.88, 1.159, 1.175, 0.801, 0.846, 0.121, 0.929, 0.653, 1.133, 1.112, 0.382, 0.755, 0.599, 0.26, 0.58, 1.139, 0.48, 0.724, 0.659, 0.553, 0.662, 0.471, 0.982, 1.17, 0.257, 0.731, 0.885, 0.939, 0.203, 0.386, 0.313, 0.165, 0.934, 1.173, 0.806, 1.16, 0.627, 0.527, 0.376, 0.334, 0.265, 1.189, 0.537, 0.85, 0.349, 1.072, 0.32, 0.501, 0.184, 1.198, 0.236, 0.361, 1.01, 0.642, 0.794, 0.64, 0.295, 0.2, 0.889, 0.809, 0.384, 0.731, 0.96, 0.519, 0.977, 0.083, 0.359, 0.071, 0.124, 0.368, 0.339, 0.624, 0.847, 1.106, 1.189, 0.692, 0.842, 0.184, 0.695, 0.136, 0.444, 0.133, 0.321, 0.378, 0.414, 0.165, 0.457, 0.765, 1.053, 0.871, 0.724, 0.184, 1.079, 0.639, 0.78]",9.4,10.4,2.43,0.0292,73341006-283b-44d8-8299-09375d224521,73341006-283b-44d8-8299-09375d224521.laz,https://potree.example.com/viewer/73341006-283b-44d8-8299-09375d224521
MA-NH65-SEG-0312,2025-02-23,mobile,252.8,54,62,4.8181,146,246,"[0.174, 0.156, 0.164, 0.126, 1.181, 1.191, 0.344, 0.756, 0.7, 0.116, 0.165, 0.263, 0.197, 0.673, 0.329, 0.978, 0.205, 0.221, 0.246, 0.487, 0.889, 0.893, 0.622, 1.18, 0.763, 0.992, 1.176, 0.646, 0.703, 0.891, 0.078, 1.015, 0.196, 0.311, 0.083, 0.069, 0.106, 0.546, 0.893, 0.461, 0.483, 0.066, 0.865, 0.25, 0.834, 0.356, 1.033, 0.173, 0.521, 1.1, 0.906, 0.936, 0.638, 0.734, 0.948, 0.153, 0.719, 0.216, 0.599, 0.063, 0.207, 0.627]",4.2,4.6,3.2,0.0135,b78ccafb-4a6e-454d-858d-e5922037b238,b78ccafb-4a6e-454d-858d-e5922037b238.laz,https://potree.example.com/viewer/b78ccafb-4a6e-454d-858d-e5922037b238
MA-NH160-SEG-0313,2025-06-13,mobile,293.9,74,3,0.4964,166.7,244,"[1.133, 0.919, 0.608]",5.3,7.6,2.56,0.0017,cedaf0f9-cf53-4c2d-a889-d9e4748ca65a,cedaf0f9-cf53-4c2d-a889-d9e4748ca65a.laz,https://potree.example.com/viewer/cedaf0f9-cf53-4c2d-a889-d9e4748ca65a
MA-NH48-SEG-0314,2025-10-14,mobile,107,40,24,1.8474,133,248,"[0.094, 0.961, 0.62, 0.195, 1.163, 1.095, 1.059, 0.555, 0.495, 0.302, 1.005, 1.168, 0.566, 1.119, 0.927, 0.223, 0.388, 0.16, 0.159, 0.941, 0.786, 0.101, 0.136, 0.615]",14.5,17.3,2.67,0.0082,81cf081c-4977-4b3f-8efc-696ef185712f,81cf081c-4977-4b3f-8efc-696ef185712f.laz,https://potree.example.com/viewer/81cf081c-4977-4b3f-8efc-696ef185712f
MA-SH60-SEG-0315,2026-01-23,drone,349.7,88,141,11.5006,129,250,"[1.173, 1.129, 1.125, 0.624, 0.914, 0.32, 0.939, 0.358, 0.572, 0.131, 0.141, 0.969, 0.709, 0.458, 1.076, 0.966, 0.331, 0.108, 0.836, 0.97, 0.438, 0.756, 1.07, 0.663, 0.128, 0.695, 0.996, 0.31, 0.702, 0.318, 0.353, 1.136, 0.132, 0.73, 0.731, 0.828, 0.483, 0.074, 0.09, 0.601, 0.679, 0.685, 0.361, 0.06, 0.775, 0.828, 0.485, 0.686, 1.059, 0.248, 0.404, 1.067, 0.28, 0.163, 0.477, 0.28, 0.358, 0.347, 0.574, 0.559, 0.563, 1.129, 0.707, 0.733, 1.01, 1.028, 0.725, 0.247, 0.608, 0.422, 1.139, 0.133, 0.138, 1.106, 0.623, 0.941, 0.482, 0.11, 0.59, 0.44, 0.055, 0.989, 1.036, 0.872, 0.798, 1.125, 0.229, 0.929, 1.021, 0.263, 0.529, 0.223, 0.123, 0.992, 1.116, 0.783, 0.115, 0.169, 0.682, 1.157, 0.501, 0.427, 0.115, 0.55, 0.206, 1.026, 0.731, 0.217, 0.828, 0.818, 0.428, 0.649, 0.803, 1.021, 0.71, 0.114, 1.105, 0.618, 0.232, 0.656, 1.07, 0.973, 0.979, 0.93, 1.137, 0.1, 0.709, 0.669, 0.65, 0.737, 0.266, 0.644, 0.456, 0.175, 0.829, 0.363, 0.398, 0.791, 0.421, 0.932, 0.942]",13.2,21.6,2.97,0.0353,20ecfa38-b26c-4331-9b2d-988f7d48ba1e,20ecfa38-b26c-4331-9b2d-988f7d48ba1e.laz,https://potree.example.com/viewer/20ecfa38-b26c-4331-9b2d-988f7d48ba1e
MA-SH50-SEG-0316,2025-04-10,phone,31.5,40,53,4.3597,121.7,250,"[0.287, 0.383, 0.209, 0.059, 0.857, 0.114, 0.35, 1.078, 0.173, 0.702, 1.049, 0.521, 1.116, 0.478, 0.853, 0.912, 0.297, 1.075, 0.73, 0.854, 0.491, 0.49, 0.294, 0.695, 0.683, 0.553, 1.054, 0.958, 0.924, 0.905, 0.406, 0.991, 0.729, 1.072, 0.98, 0.688, 0.846, 0.477, 1.118, 0.143, 0.7, 0.666, 0.777, 0.309, 0.871, 0.559, 0.483, 0.547, 0.332, 0.79, 1.173, 0.809, 1.167]",8.8,13.9,3.06,0.015,c2dfd3f8-d8e7-48c1-9f64-5e781542aa83,c2dfd3f8-d8e7-48c1-9f64-5e781542aa83.laz,https://potree.example.com/viewer/c2dfd3f8-d8e7-48c1-9f64-5e781542aa83
MA-NH65-SEG-0317,2025-03-29,mobile,252.3,62,34,1.9924,128,232,"[0.981, 0.936, 0.759, 1.008, 0.058, 1.155, 0.114, 0.963, 0.755, 0.821, 0.336, 0.372, 0.295, 0.356, 0.125, 0.313, 0.484, 0.836, 0.404, 0.529, 0.349, 0.839, 0.118, 0.203, 0.099, 0.267, 1.008, 0.302, 0.793, 0.833, 0.055, 0.531, 0.152, 0.231]",6.1,6.4,1.59,0.0097,3a799206-c4dc-4a82-94b6-65ce9cfa6419,3a799206-c4dc-4a82-94b6-65ce9cfa6419.laz,https://potree.example.com/viewer/3a799206-c4dc-4a82-94b6-65ce9cfa6419
MA-NH65-SEG-0318,2026-01-03,mobile,209.3,59,68,5.8905,131.1,232,"[0.821, 0.687, 0.685, 1.195, 0.09, 0.878, 0.892, 1.144, 0.239, 0.859, 1.114, 0.971, 0.275, 0.451, 0.998, 0.43, 0.573, 0.641, 0.476, 0.735, 0.286, 0.779, 0.768, 0.713, 0.434, 0.361, 0.216, 0.172, 0.516, 0.704, 0.278, 0.618, 0.244, 0.828, 1.075, 1.078, 0.858, 0.668, 0.437, 0.754, 0.3, 0.907, 1.173, 0.909, 1.126, 1.115, 1.182, 0.655, 0.224, 0.3, 0.371, 0.64, 0.674, 0.412, 0.124, 0.977, 0.972, 0.991, 0.412, 0.215, 0.556, 0.615, 0.929, 1.169, 0.083, 0.533, 0.409, 0.593]",4.6,7.7,2.44,0.0218,9a95086a-9971-4504-aa91-3a5d950570aa,9a95086a-9971-4504-aa91-3a5d950570aa.laz,https://potree.example.com/viewer/9a95086a-9971-4504-aa91-3a5d950570aa
MA-SH60-SEG-0319,2025-08-03,mobile,263.9,62,49,3.8494,121.9,242,"[0.812, 0.538, 1.081, 0.181, 0.568, 0.439, 0.438, 0.066, 0.289, 0.385, 1.026, 1.048, 0.086, 0.463, 1.14, 1.051, 0.486, 0.839, 0.077, 0.39, 0.857, 0.15, 0.053, 0.948, 1.2, 0.545, 0.722, 0.064, 0.812, 0.851, 0.15, 0.836, 0.17, 0.66, 0.824, 1.106, 0.384, 0.549, 0.521, 0.627, 0.913, 0.947, 0.945, 1.04, 1.178, 1.129, 0.465, 0.946, 0.297]",8.6,12.9,2.9,0.0127,8d87c7b9-fc50-4342-91db-9af2ce11412b,8d87c7b9-fc50-4342-91db-9af2ce11412b.laz,https://potree.example.com/viewer/8d87c7b9-fc50-4342-91db-9af2ce11412b
MA-NH160-SEG-0320,2025-10-11,mobile,165.9,41,64,4.9275,126,248,"[0.143, 0.909, 0.771, 0.593, 0.175, 1.044, 0.929, 0.286, 0.147, 0.411, 1.076, 0.14, 0.885, 0.477, 0.409, 0.075, 0.95, 0.697, 0.301, 1.02, 0.275, 0.759, 1.151, 0.671, 0.614, 0.241, 0.826, 0.639, 0.239, 0.857, 1.191, 1.103, 0.287, 0.567, 0.689, 0.616, 0.391, 0.466, 0.289, 0.345, 0.26, 0.203, 0.704, 0.952, 0.42, 0.559, 0.65, 0.531, 0.36, 0.711, 0.825, 0.494, 0.64, 0.855, 1.172, 0.316, 0.434, 1.005, 1.013, 0.913, 0.199, 0.253, 0.723, 1.162]",6.3,11,3.22,0.0159,5547f426-f4d7-4b48-9aa6-5ea23a637872,5547f426-f4d7-4b48-9aa6-5ea23a637872.laz,https://potree.example.com/viewer/5547f426-f4d7-4b48-9aa6-5ea23a637872
MA-SH60-SEG-0321,2025-04-12,mobile,151.8,40,2,0.0748,146,225,"[0.148, 0.619]",2.2,2.4,2.38,0.0009,45774bcd-b012-4885-b3e3-da2b4e2893f3,45774bcd-b012-4885-b3e3-da2b4e2893f3.laz,https://potree.example.com/viewer/45774bcd-b012-4885-b3e3-da2b4e2893f3
MA-NH65-SEG-0322,2025-08-13,mobile,280.7,79,4,0.3508,154,206,"[0.517, 0.432, 0.925, 0.362]",1.2,1.7,2.68,0.0023,28c402d4-b23d-41d7-8560-e8aa7aaa34e3,28c402d4-b23d-41d7-8560-e8aa7aaa34e3.laz,https://potree.example.com/viewer/28c402d4-b23d-41d7-8560-e8aa7aaa34e3
MA-SH60-SEG-0323,2025-08-04,phone,35.3,40,18,1.6416,140.9,231,"[0.252, 0.753, 1.003, 0.474, 0.63, 0.362, 0.854, 0.14, 0.427, 1.085, 0.187, 1.157, 0.769, 0.852, 0.104, 0.424, 1.181, 0.959]",3.2,4.3,1.99,0.007,90d14fb6-b620-4def-a0e6-c0e65de2f307,90d14fb6-b620-4def-a0e6-c0e65de2f307.laz,https://potree.example.com/viewer/90d14fb6-b620-4def-a0e6-c0e65de2f307
MA-NH65-SEG-0324,2026-02-12,mobile,92.9,40,33,3.3202,159.8,245,"[0.675, 0.636, 0.091, 1.018, 0.362, 0.285, 0.847, 0.077, 0.494, 0.055, 1.137, 0.129, 1.04, 0.664, 0.232, 1.084, 0.392, 0.397, 1.123, 0.675, 0.603, 1.046, 0.201, 1.079, 0.976, 0.435, 0.529, 0.609, 0.798, 0.376, 0.729, 0.122, 0.637]",15,25.5,3.75,0.0181,41782d41-dd5e-4cde-bf76-7ac0fe145f08,41782d41-dd5e-4cde-bf76-7ac0fe145f08.laz,https://potree.example.com/viewer/41782d41-dd5e-4cde-bf76-7ac0fe145f08
MA-SH50-SEG-0325,2025-03-06,mobile,255.9,62,29,2.5242,142.8,248,"[0.188, 0.482, 0.83, 1.103, 0.556, 0.926, 0.468, 0.61, 0.413, 0.743, 1.02, 0.221, 0.831, 1.04, 0.18, 0.341, 0.468, 1.185, 0.515, 0.629, 0.563, 0.406, 1.049, 1.173, 1.087, 0.969, 0.443, 0.729, 0.44]",13.7,17.6,3.62,0.0105,3dd3e303-008a-4775-bf69-275e34b9febf,3dd3e303-008a-4775-bf69-275e34b9febf.laz,https://potree.example.com/viewer/3dd3e303-008a-4775-bf69-275e34b9febf
MA-NH60-SEG-0326,2025-07-15,mobile,107.2,40,20,1.7168,119,195,"[0.285, 0.939, 1.151, 1.177, 0.552, 0.405, 0.96, 0.346, 0.669, 1.114, 0.711, 1.115, 1.166, 0.069, 0.581, 0.31, 0.606, 0.416, 0.726, 0.428]",8.2,11.6,2.29,0.014,bfc0f0ad-5db6-4235-992e-015520de51d9,bfc0f0ad-5db6-4235-992e-015520de51d9.laz,https://potree.example.com/viewer/bfc0f0ad-5db6-4235-992e-015520de51d9
MA-SH50-SEG-0327,2025-10-20,phone,17.6,40,39,3.3385,141.4,239,"[0.561, 0.924, 0.242, 1.058, 0.085, 0.916, 0.574, 0.916, 1.186, 0.457, 0.312, 1.094, 1.014, 0.542, 0.314, 0.09, 0.777, 1.099, 0.436, 0.284, 0.423, 0.055, 0.637, 0.122, 0.292, 0.628, 0.636, 0.485, 0.109, 0.747, 0.301, 0.374, 0.519, 0.441, 1.058, 0.666, 0.552, 1.193, 0.336]",5.2,6.8,2.44,0.0123,eb154d85-05ac-4966-970b-4b368e5f1fc9,eb154d85-05ac-4966-970b-4b368e5f1fc9.laz,https://potree.example.com/viewer/eb154d85-05ac-4966-970b-4b368e5f1fc9
MA-SH50-SEG-0328,2025-04-02,drone,346,92,37,2.7404,134.7,247,"[0.532, 0.39, 0.301, 0.265, 0.392, 1.185, 0.452, 0.956, 0.297, 0.714, 0.911, 0.503, 0.218, 0.759, 0.61, 0.826, 0.116, 0.424, 0.659, 0.117, 1.027, 0.287, 0.611, 0.892, 1.009, 0.641, 0.346, 1.114, 1.023, 0.922, 1.065, 0.815, 0.295, 0.454, 0.302, 0.29, 0.217]",11.8,14.8,3.16,0.009,5efdac42-a1e6-4cbe-8d79-76ec930f3e69,5efdac42-a1e6-4cbe-8d79-76ec930f3e69.laz,https://potree.example.com/viewer/5efdac42-a1e6-4cbe-8d79-76ec930f3e69
MA-NH48-SEG-0329,2026-01-01,mobile,87.1,40,3,0.0809,91.7,139,"[0.588, 0.086, 0.104]",2,3.6,0.93,0.0007,99ab4e63-0855-4fb2-8b25-05d22901fbfe,99ab4e63-0855-4fb2-8b25-05d22901fbfe.laz,https://potree.example.com/viewer/99ab4e63-0855-4fb2-8b25-05d22901fbfe
MA-NH48-SEG-0330,2025-12-14,mobile,127.2,40,33,2.1871,117.1,249,"[0.312, 1.009, 0.279, 0.155, 0.215, 0.618, 0.886, 0.151, 0.37, 0.112, 0.882, 0.138, 0.877, 0.123, 0.29, 0.85, 0.38, 0.775, 0.416, 0.992, 0.47, 0.876, 1.164, 0.749, 0.884, 1.181, 0.649, 0.347, 0.425, 0.2, 0.174, 0.406, 1.083]",3.2,4.2,1.83,0.0159,1e8991cc-b797-4d8e-b37b-a9ca18d562a4,1e8991cc-b797-4d8e-b37b-a9ca18d562a4.laz,https://potree.example.com/viewer/1e8991cc-b797-4d8e-b37b-a9ca18d562a4
MA-NH65-SEG-0331,2025-12-03,drone,461.4,97,49,3.8675,127.5,242,"[0.119, 0.149, 1.018, 0.857, 1.063, 0.519, 1.198, 0.57, 1.021, 0.163, 0.789, 0.948, 0.542, 0.155, 0.515, 0.057, 0.366, 0.305, 0.639, 0.767, 0.352, 0.623, 0.942, 1.041, 0.575, 0.922, 0.738, 0.601, 0.257, 0.677, 0.166, 1.005, 0.893, 0.585, 1.2, 0.954, 0.127, 0.378, 0.722, 0.308, 0.752, 0.679, 1.022, 0.612, 0.558, 0.465, 0.156, 0.955, 0.711]",10.5,12.9,2.74,0.0178,c53be9c6-99ea-4e19-adaf-343ab90042be,c53be9c6-99ea-4e19-adaf-343ab90042be.laz,https://potree.example.com/viewer/c53be9c6-99ea-4e19-adaf-343ab90042be
MA-NH48-SEG-0332,2025-04-25,drone,613.4,100,38,2.9696,131,247,"[1.055, 1.129, 1.161, 1.159, 0.907, 0.43, 0.369, 1.052, 0.651, 0.107, 0.377, 0.363, 0.106, 0.134, 0.199, 0.143, 0.98, 0.887, 0.224, 0.086, 0.802, 0.271, 1.162, 0.094, 0.553, 0.551, 0.279, 0.573, 1.021, 0.902, 0.176, 0.78, 0.077, 0.806, 0.947, 0.117, 0.094, 0.569]",16,19.9,3.96,0.0148,452e81db-17e3-4c00-b810-8eff7ca9ae4d,452e81db-17e3-4c00-b810-8eff7ca9ae4d.laz,https://potree.example.com/viewer/452e81db-17e3-4c00-b810-8eff7ca9ae4d
MA-NH48-SEG-0333,2025-03-02,mobile,256,63,5,0.2988,96,171,"[1.072, 0.47, 1.153, 0.242, 0.324]",2.8,3.7,2,0.0017,d60f5a2d-9b97-4537-a833-570e3d0bbcf5,d60f5a2d-9b97-4537-a833-570e3d0bbcf5.laz,https://potree.example.com/viewer/d60f5a2d-9b97-4537-a833-570e3d0bbcf5
MA-SH60-SEG-0334,2025-05-07,phone,29,40,5,0.4995,154.6,248,"[0.546, 0.111, 0.416, 1.119, 1.0]",2,3,2.1,0.0021,47fa84d5-4088-4221-9fc6-1977a32dca27,47fa84d5-4088-4221-9fc6-1977a32dca27.laz,https://potree.example.com/viewer/47fa84d5-4088-4221-9fc6-1977a32dca27
MA-NH48-SEG-0335,2025-10-25,mobile,119.3,40,2,0.1028,157,246,"[0.358, 0.216]",2.9,3.8,2.38,0.001,2e7abb18-e9e6-4c3f-a53c-81c9bb23c6f3,2e7abb18-e9e6-4c3f-a53c-81c9bb23c6f3.laz,https://potree.example.com/viewer/2e7abb18-e9e6-4c3f-a53c-81c9bb23c6f3
MA-NH160-SEG-0336,2025-05-08,mobile,136.2,40,6,0.4181,166.3,243,"[0.989, 0.072, 0.351, 0.747, 0.08, 0.749]",1.2,1.8,1.77,0.0015,ae1d3420-0a48-4c3d-ac0d-8b7df951a3f3,ae1d3420-0a48-4c3d-ac0d-8b7df951a3f3.laz,https://potree.example.com/viewer/ae1d3420-0a48-4c3d-ac0d-8b7df951a3f3
MA-NH160-SEG-0337,2025-06-19,mobile,205.6,53,29,2.0997,136.6,238,"[0.578, 0.139, 0.106, 0.068, 1.192, 0.082, 1.057, 0.299, 0.516, 0.977, 0.881, 0.214, 0.55, 0.166, 0.491, 0.981, 0.718, 0.627, 0.664, 1.173, 0.055, 0.83, 0.114, 0.57, 0.39, 0.535, 0.354, 0.786, 0.295]",7,8.6,1.9,0.0108,dab6e9c9-de9c-4916-9a7e-f9eef3aefb34,dab6e9c9-de9c-4916-9a7e-f9eef3aefb34.laz,https://potree.example.com/viewer/dab6e9c9-de9c-4916-9a7e-f9eef3aefb34
MA-NH65-SEG-0338,2026-01-23,mobile,164.8,46,37,3.1782,135.8,248,"[1.033, 0.342, 1.011, 0.556, 1.005, 0.757, 1.155, 0.808, 1.111, 1.195, 0.873, 0.146, 0.349, 0.813, 0.118, 1.101, 0.446, 0.338, 0.515, 0.577, 0.792, 0.52, 0.161, 0.145, 0.695, 0.891, 0.958, 0.152, 0.53, 0.453, 0.47, 0.166, 0.602, 0.536, 0.43, 0.177, 0.151]",4.7,7.2,2.94,0.0381,9c66c750-1975-48ec-862a-454d832df086,9c66c750-1975-48ec-862a-454d832df086.laz,https://potree.example.com/viewer/9c66c750-1975-48ec-862a-454d832df086
MA-NH60-SEG-0339,2025-11-01,mobile,278.1,72,3,0.0823,84.7,127,"[0.299, 0.397, 0.3]",2.4,3.1,0.8,0.0012,f44f8fb9-e729-49a5-8be2-bd0d10b018a8,f44f8fb9-e729-49a5-8be2-bd0d10b018a8.laz,https://potree.example.com/viewer/f44f8fb9-e729-49a5-8be2-bd0d10b018a8
MA-SH50-SEG-0340,2025-08-29,drone,228,56,64,5.5977,137.3,249,"[0.602, 0.085, 1.18, 1.136, 0.968, 1.069, 0.597, 0.081, 1.195, 1.026, 0.152, 1.041, 0.176, 0.99, 1.157, 0.054, 1.074, 0.214, 0.833, 0.861, 0.854, 1.114, 0.653, 1.178, 0.702, 0.853, 0.492, 0.297, 0.6, 0.337, 0.347, 0.82, 0.447, 0.452, 0.13, 1.193, 0.696, 0.688, 0.864, 0.801, 0.326, 0.695, 1.074, 0.919, 0.984, 0.731, 1.099, 0.556, 0.134, 0.708, 0.402, 0.393, 0.578, 0.635, 0.612, 0.254, 0.322, 0.705, 0.15, 0.13, 0.159, 1.102, 0.486, 0.431]",17,20.2,3.1,0.0176,98598053-323f-42af-9dcc-d50dd02bc4d0,98598053-323f-42af-9dcc-d50dd02bc4d0.laz,https://potree.example.com/viewer/98598053-323f-42af-9dcc-d50dd02bc4d0
MA-SH60-SEG-0341,2025-02-22,mobile,157,42,37,3.1659,140.6,249,"[0.754, 0.426, 0.559, 0.101, 0.221, 0.562, 0.927, 0.951, 0.149, 0.516, 0.24, 0.65, 0.523, 1.125, 0.616, 0.142, 0.198, 0.502, 1.132, 1.04, 0.821, 0.181, 0.518, 0.949, 0.284, 0.452, 1.099, 0.963, 0.85, 1.06, 1.196, 0.118, 0.923, 0.602, 0.516, 0.932, 0.063]",9,15,2.21,0.0226,d01b2397-8df6-49e4-be36-e0e97e32055e,d01b2397-8df6-49e4-be36-e0e97e32055e.laz,https://potree.example.com/viewer/d01b2397-8df6-49e4-be36-e0e97e32055e
MA-NH65-SEG-0342,2025-10-22,drone,478.7,90,12,0.5911,125.6,226,"[0.573, 0.052, 0.411, 0.271, 0.056, 0.805, 0.475, 0.767, 0.218, 1.003, 0.082, 0.199]",14.6,18.2,3.23,0.0091,b498f55a-5a26-44e9-b375-f529d786d313,b498f55a-5a26-44e9-b375-f529d786d313.laz,https://potree.example.com/viewer/b498f55a-5a26-44e9-b375-f529d786d313
MA-SH60-SEG-0343,2025-07-07,mobile,213.9,51,7,0.7778,149.3,222,"[0.668, 0.732, 0.63, 0.667, 0.307, 1.023, 1.013]",4.5,6.5,1.84,0.0024,bce948aa-9869-42d4-842f-60240f5bd186,bce948aa-9869-42d4-842f-60240f5bd186.laz,https://potree.example.com/viewer/bce948aa-9869-42d4-842f-60240f5bd186
MA-NH60-SEG-0344,2025-10-23,mobile,207.1,56,25,2.4747,162,249,"[0.636, 0.823, 0.869, 0.657, 0.356, 0.52, 0.064, 1.089, 0.442, 1.191, 0.87, 0.435, 0.563, 0.765, 0.278, 0.856, 0.182, 1.054, 0.227, 0.101, 0.897, 0.695, 1.058, 0.558, 0.859]",10,14.6,2.82,0.0243,8b649beb-5b0f-4138-a859-2a7c42d5cf1a,8b649beb-5b0f-4138-a859-2a7c42d5cf1a.laz,https://potree.example.com/viewer/8b649beb-5b0f-4138-a859-2a7c42d5cf1a
MA-NH60-SEG-0345,2026-02-03,phone,34.8,40,67,6.4728,146,249,"[0.543, 0.28, 0.839, 0.945, 1.086, 1.107, 0.669, 1.159, 0.907, 0.475, 1.153, 0.082, 1.083, 1.198, 1.084, 0.132, 0.899, 0.467, 0.208, 0.668, 0.918, 0.331, 0.483, 0.645, 0.87, 0.795, 0.331, 0.745, 0.215, 0.56, 0.492, 0.771, 1.024, 0.27, 0.56, 0.464, 0.203, 0.614, 0.981, 0.19, 0.126, 0.113, 0.95, 0.545, 0.839, 0.715, 0.638, 1.127, 0.327, 0.844, 0.82, 0.128, 0.746, 1.011, 0.489, 0.857, 0.233, 0.485, 1.089, 0.78, 0.57, 0.657, 0.976, 0.055, 0.113, 1.14, 1.143]",8.4,11.9,2.92,0.0341,f334a50d-7b3b-4f42-905f-c0429320d5d6,f334a50d-7b3b-4f42-905f-c0429320d5d6.laz,https://potree.example.com/viewer/f334a50d-7b3b-4f42-905f-c0429320d5d6
MA-SH50-SEG-0346,2025-03-29,drone,427.2,92,30,2.7996,144.2,248,"[0.844, 0.865, 0.626, 1.068, 1.173, 0.107, 0.07, 0.58, 0.054, 0.229, 0.507, 0.215, 0.515, 1.061, 1.167, 1.164, 1.11, 0.719, 0.539, 1.028, 0.873, 1.117, 0.471, 0.332, 0.649, 0.523, 0.604, 0.457, 0.683, 0.068]",11.6,13.2,2.86,0.0135,6d61dfa9-011f-491f-a817-43f9f3db6b01,6d61dfa9-011f-491f-a817-43f9f3db6b01.laz,https://potree.example.com/viewer/6d61dfa9-011f-491f-a817-43f9f3db6b01
MA-NH48-SEG-0347,2025-12-25,drone,248.9,62,48,4.303,142.2,250,"[0.729, 1.083, 0.987, 1.132, 0.647, 0.475, 0.481, 0.275, 0.611, 0.628, 0.42, 0.805, 0.918, 0.674, 0.323, 0.156, 0.43, 0.188, 0.106, 0.707, 0.21, 0.985, 0.991, 1.123, 0.857, 1.17, 0.409, 0.093, 0.208, 0.289, 0.825, 0.711, 0.505, 0.229, 0.614, 1.043, 0.878, 0.729, 0.413, 0.813, 0.53, 1.172, 1.152, 0.455, 0.601, 1.096, 1.072, 1.102]",17.3,28.4,3.89,0.015,1371a270-e280-4d2e-86d3-322ec5ff5784,1371a270-e280-4d2e-86d3-322ec5ff5784.laz,https://potree.example.com/viewer/1371a270-e280-4d2e-86d3-322ec5ff5784
MA-SH50-SEG-0348,2025-10-10,phone,25.7,40,2,0.189,117,126,"[0.802, 0.814]",5.7,6.8,2.02,0.0016,72a1d876-b045-4db7-93f8-b95506ad0e94,72a1d876-b045-4db7-93f8-b95506ad0e94.laz,https://potree.example.com/viewer/72a1d876-b045-4db7-93f8-b95506ad0e94
