geojson_id,highway_ref,segment_number,condition,start_lat,start_lon,end_lat,end_lon,highway_type,oneway,lanes,maxspeed,road_id,name,segment_start_km,segment_end_km,jurisdiction,category,length_km,lane_count,surface_type,year_constructed,last_major_rehab_year,status,state,district,taluka,region_type,terrain_type,slope_category,monsoon_rainfall_category,landslide_prone,flood_prone,ghat_section_flag,tourism_route_flag,elevation_m,avg_daily_traffic,truck_percentage,peak_hour_traffic,traffic_weight,seasonal_variation
way/210788805,NH60,81,good,18.5948247,73.8295294,18.5920952,73.830766,trunk,yes,2,60,MA-NH60-SEG-0419,NH60 Segment 419,135.5,150.7,State PWD,State,15.2,2,concrete,2018,,active,Maharashtra,Pune,Mulshi,urban_corridor,plain,moderate,medium,False,False,False,True,384.8,20681,20.7,2388,2.0,"{""M1"":1.06,""M2"":1.2,""M3"":0.8,""M4"":1.04,""M5"":1.11,""M6"":0.81,""M7"":1.03,""M8"":1.18,""M9"":1.19,""M10"":0.87,""M11"":0.9,""M12"":1.07}"
way/210788808,NH60,82,average,18.5874324,73.8327154,18.5892254,73.8319707,trunk,yes,2,60,MA-NH60-SEG-0452,NH60 Segment 452,5.0,22.1,PMGSY,Inter-State,17.1,4,gravel,2014,2012.0,active,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,False,False,False,False,480.4,28208,36.6,1822,2.0,"{""M1"":1.03,""M2"":1.01,""M3"":1.01,""M4"":0.9,""M5"":1.06,""M6"":0.97,""M7"":0.8,""M8"":0.87,""M9"":0.91,""M10"":1.14,""M11"":0.98,""M12"":1.15}"
way/210788813,NH60,83,good,18.5892904,73.8320692,18.587468,73.8328404,trunk,yes,2,60,MA-NH60-SEG-0453,NH60 Segment 453,108.2,115.2,Municipality,State,7.0,2,bitumen,2000,,under_construction,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,False,False,False,False,353.0,2512,11.7,214,0.5,"{""M1"":1.16,""M2"":1.15,""M3"":0.83,""M4"":1.2,""M5"":0.84,""M6"":1.19,""M7"":0.9,""M8"":1.01,""M9"":0.85,""M10"":1.14,""M11"":1.01,""M12"":0.97}"
way/210788827,NH60,84,average,18.6031711,73.8255507,18.6030583,73.8256086,trunk,yes,2,60,MA-NH60-SEG-0454,NH60 Segment 454,25.6,41.1,Municipality,National,15.5,4,gravel,2003,,active,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,False,False,False,True,548.0,2948,16.0,229,0.5,"{""M1"":0.87,""M2"":1.19,""M3"":0.93,""M4"":0.83,""M5"":0.86,""M6"":0.94,""M7"":0.97,""M8"":0.92,""M9"":1.16,""M10"":1.19,""M11"":0.91,""M12"":0.94}"
way/210788835,NH60,85,very_bad,18.6029989,73.8255323,18.6031057,73.825445,trunk,yes,2,60,MA-NH60-SEG-0465,NH60 Segment 465,182.8,196.1,State PWD,National,13.3,4,gravel,2019,2015.0,under_construction,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,False,False,False,True,438.9,6092,25.8,478,1.0,"{""M1"":0.96,""M2"":1.19,""M3"":1.06,""M4"":1.17,""M5"":1.1,""M6"":0.87,""M7"":0.99,""M8"":0.87,""M9"":1.08,""M10"":0.93,""M11"":1.01,""M12"":1.17}"
way/210788839,NH60,86,average,18.597335,73.8282724,18.6016118,73.8263181,trunk,yes,2,60,MA-NH60-SEG-0471,NH60 Segment 471,27.4,38.6,NHAI,State,11.2,2,gravel,2021,2017.0,active,Maharashtra,Nagpur,Umred,plain,plain,flat,medium,False,False,False,False,119.4,5586,21.4,387,1.0,"{""M1"":0.87,""M2"":0.99,""M3"":1.11,""M4"":0.88,""M5"":1.07,""M6"":0.94,""M7"":1.03,""M8"":0.82,""M9"":0.89,""M10"":1.08,""M11"":1.15,""M12"":0.94}"
way/210788845,NH60,87,very_bad,18.6051465,73.823977,18.6047106,73.8243625,trunk,yes,2,60,MA-NH60-SEG-0474,NH60 Segment 474,173.1,179.2,NHAI,Urban,6.1,6,earthen,2004,,active,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,False,False,False,False,488.9,23877,28.1,2321,2.0,"{""M1"":0.81,""M2"":0.88,""M3"":1.08,""M4"":1.15,""M5"":0.84,""M6"":0.85,""M7"":1.12,""M8"":0.99,""M9"":0.97,""M10"":0.9,""M11"":0.89,""M12"":0.83}"
way/210788849,NH60,88,very_bad,18.6016508,73.8264089,18.5973725,73.8283636,trunk,yes,2,60,MA-NH60-SEG-0482,NH60 Segment 482,31.0,55.8,State PWD,Inter-State,24.8,2,bitumen,2002,,under_construction,Maharashtra,Raigad,Mahad,coastal,hilly,moderate,high,False,True,False,False,388.6,7172,38.6,598,1.0,"{""M1"":1.11,""M2"":0.96,""M3"":1.1,""M4"":0.94,""M5"":0.89,""M6"":1.08,""M7"":1.04,""M8"":0.86,""M9"":0.86,""M10"":1.17,""M11"":0.92,""M12"":1.13}"
way/210788855,NH60,89,average,18.6031735,73.8253911,18.604602,73.8242061,trunk,yes,2,60,MA-NH60-SEG-0484,NH60 Segment 484,59.9,70.4,State PWD,National,10.5,2,bitumen,2014,,active,Maharashtra,Satara,Karad,ghat,steep,steep,high,True,False,True,True,911.0,7229,32.0,598,1.0,"{""M1"":1.19,""M2"":1.14,""M3"":0.81,""M4"":0.86,""M5"":1.06,""M6"":1.08,""M7"":1.02,""M8"":0.95,""M9"":0.84,""M10"":1.15,""M11"":1.11,""M12"":0.89}"
way/210788861,NH60,90,average,18.6047106,73.8243625,18.6031711,73.8255507,trunk,yes,2,60,MA-NH60-SEG-0500,NH60 Segment 500,139.1,157.2,PMGSY,Urban,18.1,4,bitumen,2011,,active,Maharashtra,Pune,Mulshi,urban_corridor,plain,moderate,medium,False,False,False,True,275.2,15179,19.7,1413,1.5,"{""M1"":1.16,""M2"":1.05,""M3"":0.89,""M4"":1.12,""M5"":0.8,""M6"":0.95,""M7"":1.11,""M8"":1.16,""M9"":1.06,""M10"":1.11,""M11"":0.82,""M12"":1.07}"
way/210788866,NH60,91,average,18.6016118,73.8263181,18.6029989,73.8255323,trunk,yes,2,60,MA-NH60-SEG-0091,NH60 Segment 91,198.2,219.8,PMGSY,National,21.6,2,gravel,2001,,active,Maharashtra,Nagpur,Pandharpur,coastal,plain,flat,low,False,False,False,True,862.5,23898,32.8,2821,2.0,"{""M1"": 1.17, ""M2"": 0.96, ""M3"": 1.03, ""M4"": 0.85, ""M5"": 0.98, ""M6"": 1.24, ""M7"": 0.92, ""M8"": 0.91, ""M9"": 0.97, ""M10"": 0.94, ""M11"": 1.04, ""M12"": 1.03}"
way/211301093,NH60,92,very_bad,19.3191731,74.17701,19.3497423,74.2090095,trunk,yes,2,N/A,MA-NH60-SEG-0092,NH60 Segment 92,165.6,172.6,State PWD,Urban,7.0,6,concrete,2019,2023.0,active,Maharashtra,Dhule,Haveli,coastal,plain,steep,high,False,False,False,False,724.0,25113,22.1,2936,1.0,"{""M1"": 1.23, ""M2"": 1.09, ""M3"": 1.15, ""M4"": 1.16, ""M5"": 0.93, ""M6"": 1.25, ""M7"": 0.8, ""M8"": 1.05, ""M9"": 0.94, ""M10"": 1.08, ""M11"": 1.12, ""M12"": 0.82}"
way/211301094,NH60,93,good,19.3182081,74.17597,19.3191731,74.17701,trunk,yes,N/A,N/A,MA-NH60-SEG-0093,NH60 Segment 93,160.7,175.8,NHAI,Inter-State,15.1,2,earthen,2007,,active,Maharashtra,Nashik,Bhor,plain,steep,steep,high,True,False,True,True,970.1,8718,24.3,1449,2.0,"{""M1"": 1.16, ""M2"": 1.09, ""M3"": 1.2, ""M4"": 1.14, ""M5"": 0.97, ""M6"": 1.02, ""M7"": 1.13, ""M8"": 0.79, ""M9"": 1.11, ""M10"": 1.11, ""M11"": 0.95, ""M12"": 1.08}"
way/211301097,NH60,94,very_bad,19.1666468,74.069776,19.1755466,74.0819253,trunk,yes,N/A,N/A,MA-NH60-SEG-0094,NH60 Segment 94,12.3,37.2,NHAI,Inter-State,24.9,6,concrete,2014,2017.0,active,Maharashtra,Dhule,Mangalwedha,urban_corridor,steep,steep,high,True,False,True,True,359.5,17834,10.9,3077,1.0,"{""M1"": 1.21, ""M2"": 1.23, ""M3"": 0.87, ""M4"": 0.99, ""M5"": 0.9, ""M6"": 1.1, ""M7"": 0.8, ""M8"": 0.96, ""M9"": 0.94, ""M10"": 0.8, ""M11"": 1.02, ""M12"": 1.12}"
way/211598942,NH60,95,very_bad,18.628622,73.8518237,18.616203,73.8485838,trunk,yes,N/A,40,MA-NH60-SEG-0095,NH60 Segment 95,169.6,176.7,PMGSY,National,7.1,6,concrete,2019,,active,Maharashtra,Pune,Bhor,coastal,hilly,steep,medium,False,False,False,False,311.2,17329,24.9,3060,1.0,"{""M1"": 0.92, ""M2"": 1.01, ""M3"": 0.83, ""M4"": 0.82, ""M5"": 0.99, ""M6"": 0.85, ""M7"": 0.8, ""M8"": 1.21, ""M9"": 0.92, ""M10"": 0.8, ""M11"": 1.09, ""M12"": 1.23}"
way/211598943,NH60,96,good,18.6163015,73.8485851,18.6285871,73.8517372,trunk,yes,N/A,40,MA-NH60-SEG-0096,NH60 Segment 96,60.7,82.6,State PWD,Inter-State,21.9,4,bitumen,2010,2022.0,active,Maharashtra,Nashik,Mulshi,coastal,hilly,flat,medium,True,False,False,False,615.9,5776,18.0,2861,1.0,"{""M1"": 0.84, ""M2"": 0.99, ""M3"": 0.79, ""M4"": 0.8, ""M5"": 0.94, ""M6"": 1.08, ""M7"": 1.06, ""M8"": 0.9, ""M9"": 0.88, ""M10"": 0.98, ""M11"": 1.11, ""M12"": 1.17}"
way/211598944,NH60,97,good,18.6883837,73.8463974,18.6900893,73.8462103,trunk,yes,N/A,N/A,MA-NH60-SEG-0097,NH60 Segment 97,35.8,49.5,NHAI,Urban,13.7,2,gravel,2013,2017.0,active,Maharashtra,Dhule,Mulshi,plateau,hilly,flat,medium,True,False,False,True,123.4,27095,30.3,579,0.5,"{""M1"": 0.89, ""M2"": 0.84, ""M3"": 1.21, ""M4"": 1.14, ""M5"": 1.21, ""M6"": 0.93, ""M7"": 0.89, ""M8"": 1.23, ""M9"": 1.13, ""M10"": 1.02, ""M11"": 0.94, ""M12"": 0.76}"
way/211598945,NH60,98,very_bad,18.8194803,73.8748182,18.8196469,73.8748447,trunk,yes,N/A,N/A,MA-NH60-SEG-0098,NH60 Segment 98,20.0,38.5,State PWD,State,18.5,6,concrete,2012,2023.0,active,Maharashtra,Satara,Mahabaleshwar,coastal,steep,steep,medium,True,False,True,False,402.6,29125,39.2,150,0.5,"{""M1"": 1.08, ""M2"": 1.19, ""M3"": 1.06, ""M4"": 1.16, ""M5"": 1.0, ""M6"": 1.08, ""M7"": 1.22, ""M8"": 0.91, ""M9"": 0.88, ""M10"": 1.03, ""M11"": 1.2, ""M12"": 0.75}"
way/211598946,NH60,99,very_bad,18.7940211,73.8677429,18.7952823,73.8683879,trunk,yes,N/A,N/A,MA-NH60-SEG-0099,NH60 Segment 99,90.1,100.5,PMGSY,Urban,10.4,4,bitumen,2016,2009.0,active,Maharashtra,Solapur,Bhor,ghat,hilly,flat,medium,True,False,False,False,761.3,20196,25.9,662,0.5,"{""M1"": 0.75, ""M2"": 0.85, ""M3"": 1.15, ""M4"": 1.24, ""M5"": 1.13, ""M6"": 1.05, ""M7"": 0.83, ""M8"": 1.03, ""M9"": 0.77, ""M10"": 0.95, ""M11"": 1.16, ""M12"": 1.05}"
way/211598947,NH60,100,good,18.8196469,73.8748447,18.8403999,73.8808767,trunk,yes,N/A,N/A,MA-NH60-SEG-0100,NH60 Segment 100,47.6,70.2,NHAI,National,22.6,4,concrete,2008,2013.0,active,Maharashtra,Solapur,Mulshi,urban_corridor,hilly,moderate,high,True,False,False,True,1171.3,19780,12.3,3259,2.0,"{""M1"": 1.03, ""M2"": 0.93, ""M3"": 1.02, ""M4"": 1.08, ""M5"": 0.81, ""M6"": 1.01, ""M7"": 1.03, ""M8"": 0.76, ""M9"": 1.1, ""M10"": 0.75, ""M11"": 0.92, ""M12"": 0.85}"
way/211598948,NH60,101,very_bad,18.6285871,73.8517372,18.647618,73.8506282,trunk,yes,N/A,N/A,MA-NH60-SEG-0101,NH60 Segment 101,147.5,171.3,PMGSY,State,23.8,6,gravel,2004,2017.0,active,Maharashtra,Nashik,Sakri,plain,plain,flat,high,False,False,False,False,283.3,21135,15.9,1731,1.0,"{""M1"": 1.07, ""M2"": 0.83, ""M3"": 0.93, ""M4"": 0.78, ""M5"": 1.18, ""M6"": 1.1, ""M7"": 1.24, ""M8"": 1.25, ""M9"": 0.78, ""M10"": 0.75, ""M11"": 1.14, ""M12"": 1.2}"
way/211598949,NH60,102,very_bad,18.616203,73.8485838,18.6102586,73.8234245,trunk,yes,N/A,N/A,MA-NH60-SEG-0102,NH60 Segment 102,116.5,139.4,NHAI,Urban,22.9,4,concrete,2015,2014.0,active,Maharashtra,Solapur,Kankavli,ghat,steep,steep,high,False,False,True,True,382.5,20196,27.1,983,0.5,"{""M1"": 0.91, ""M2"": 1.05, ""M3"": 0.78, ""M4"": 0.82, ""M5"": 1.14, ""M6"": 0.86, ""M7"": 0.87, ""M8"": 0.93, ""M9"": 1.01, ""M10"": 0.92, ""M11"": 1.17, ""M12"": 0.82}"
way/211598950,NH60,103,very_bad,18.6474867,73.8507057,18.628622,73.8518237,trunk,yes,N/A,N/A,MA-NH60-SEG-0103,NH60 Segment 103,127.2,143.9,State PWD,Urban,16.7,6,bitumen,2000,,under_construction,Maharashtra,Dhule,Trimbak,coastal,steep,steep,low,False,False,True,False,563.1,7306,28.0,1513,1.5,"{""M1"": 1.08, ""M2"": 0.78, ""M3"": 1.14, ""M4"": 1.09, ""M5"": 1.16, ""M6"": 1.05, ""M7"": 0.78, ""M8"": 0.98, ""M9"": 0.91, ""M10"": 1.08, ""M11"": 1.08, ""M12"": 0.84}"
way/211598951,NH60,104,very_bad,18.6136491,73.8243603,18.6163015,73.8485851,trunk,yes,N/A,N/A,MA-NH60-SEG-0104,NH60 Segment 104,147.6,158.0,State PWD,Urban,10.4,2,concrete,2006,,active,Maharashtra,Nashik,Barshi,ghat,steep,steep,medium,False,False,True,False,782.2,12551,25.7,2940,1.0,"{""M1"": 1.18, ""M2"": 0.96, ""M3"": 1.03, ""M4"": 1.14, ""M5"": 1.24, ""M6"": 0.92, ""M7"": 1.02, ""M8"": 0.76, ""M9"": 1.19, ""M10"": 1.08, ""M11"": 1.24, ""M12"": 1.16}"
way/211598952,NH60,105,very_bad,18.6071076,73.822087,18.6073814,73.8222099,trunk,yes,N/A,N/A,MA-NH60-SEG-0105,NH60 Segment 105,181.4,189.0,NHAI,Urban,7.6,4,gravel,2009,2017.0,active,Maharashtra,Raigad,Trimbak,ghat,steep,steep,low,True,False,True,True,1083.6,5811,30.1,294,2.0,"{""M1"": 0.96, ""M2"": 0.76, ""M3"": 1.09, ""M4"": 0.88, ""M5"": 1.16, ""M6"": 1.11, ""M7"": 0.75, ""M8"": 0.92, ""M9"": 1.08, ""M10"": 0.81, ""M11"": 1.14, ""M12"": 0.94}"
way/211598953,NH60,106,very_bad,18.7952823,73.8683879,18.8194803,73.8748182,trunk,yes,N/A,N/A,MA-NH60-SEG-0106,NH60 Segment 106,89.7,97.5,NHAI,Urban,7.8,4,concrete,2020,,active,Maharashtra,Raigad,Mangalwedha,coastal,hilly,steep,high,False,False,False,False,44.7,24642,39.1,1155,1.5,"{""M1"": 0.93, ""M2"": 1.23, ""M3"": 1.09, ""M4"": 1.2, ""M5"": 1.17, ""M6"": 1.02, ""M7"": 0.99, ""M8"": 0.98, ""M9"": 0.87, ""M10"": 1.2, ""M11"": 0.78, ""M12"": 1.09}"
way/211598954,NH60,107,very_bad,18.7551549,73.8590483,18.7631921,73.8612924,trunk,yes,N/A,N/A,MA-NH60-SEG-0107,NH60 Segment 107,92.0,109.6,NHAI,National,17.6,2,concrete,2019,,active,Maharashtra,Nashik,Bhor,plateau,plain,flat,high,False,False,False,True,385.5,14595,40.7,1606,0.5,"{""M1"": 0.82, ""M2"": 1.09, ""M3"": 0.83, ""M4"": 0.76, ""M5"": 1.14, ""M6"": 1.03, ""M7"": 1.19, ""M8"": 0.98, ""M9"": 0.86, ""M10"": 1.14, ""M11"": 0.97, ""M12"": 1.03}"
way/211598955,NH60,108,very_bad,18.6900893,73.8462103,18.7286698,73.8550094,trunk,yes,N/A,N/A,MA-NH60-SEG-0108,NH60 Segment 108,191.1,211.3,PMGSY,Urban,20.2,6,gravel,2006,2016.0,active,Maharashtra,Pune,Trimbak,plateau,plain,flat,high,False,False,False,True,831.6,14192,11.3,2861,2.0,"{""M1"": 1.08, ""M2"": 0.9, ""M3"": 1.24, ""M4"": 0.99, ""M5"": 0.86, ""M6"": 0.78, ""M7"": 0.84, ""M8"": 0.93, ""M9"": 0.95, ""M10"": 0.88, ""M11"": 1.17, ""M12"": 0.87}"
way/211598956,NH60,109,good,18.647618,73.8506282,18.6826582,73.8474053,trunk,yes,N/A,N/A,MA-NH60-SEG-0109,NH60 Segment 109,152.9,167.5,State PWD,State,14.6,4,gravel,2011,2012.0,active,Maharashtra,Dhule,Umred,plain,steep,steep,medium,False,False,True,False,855.0,4660,28.2,574,2.0,"{""M1"": 0.8, ""M2"": 0.78, ""M3"": 0.8, ""M4"": 0.95, ""M5"": 0.81, ""M6"": 1.02, ""M7"": 0.97, ""M8"": 1.19, ""M9"": 1.08, ""M10"": 0.92, ""M11"": 1.03, ""M12"": 0.83}"
way/215353869,NH60,110,average,19.0523016,73.5545397,19.055913,73.5451412,primary,no,N/A,N/A,MA-NH60-SEG-0110,NH60 Segment 110,139.3,153.5,Municipality,National,14.2,4,concrete,2004,,active,Maharashtra,Nagpur,Shrivardhan,plain,steep,steep,high,False,False,True,True,465.4,26167,13.3,2288,2.0,"{""M1"": 1.06, ""M2"": 0.75, ""M3"": 1.05, ""M4"": 0.92, ""M5"": 0.83, ""M6"": 0.8, ""M7"": 0.88, ""M8"": 1.09, ""M9"": 1.04, ""M10"": 0.89, ""M11"": 0.88, ""M12"": 1.05}"
way/215353871,NH60,111,average,19.0523016,73.5545397,19.0428751,73.5676557,primary,no,N/A,N/A,MA-NH60-SEG-0111,NH60 Segment 111,76.6,101.0,State PWD,State,24.4,2,concrete,2008,2008.0,active,Maharashtra,Pune,Mahabaleshwar,plateau,steep,steep,high,True,False,True,False,951.2,26664,42.5,1508,1.5,"{""M1"": 0.9, ""M2"": 0.79, ""M3"": 1.06, ""M4"": 1.07, ""M5"": 0.83, ""M6"": 0.78, ""M7"": 1.1, ""M8"": 1.17, ""M9"": 1.12, ""M10"": 1.07, ""M11"": 0.76, ""M12"": 0.91}"
way/215353872,NH60,112,very_bad,19.0428751,73.5676557,19.0426748,73.568109,primary,no,N/A,N/A,MA-NH60-SEG-0112,NH60 Segment 112,152.4,176.2,Municipality,Inter-State,23.8,4,gravel,2011,2015.0,active,Maharashtra,Solapur,Mulshi,plain,steep,steep,low,True,False,True,True,440.2,18926,12.0,3200,1.0,"{""M1"": 1.19, ""M2"": 0.8, ""M3"": 0.84, ""M4"": 1.01, ""M5"": 0.86, ""M6"": 1.0, ""M7"": 0.87, ""M8"": 1.18, ""M9"": 0.8, ""M10"": 1.01, ""M11"": 1.09, ""M12"": 0.92}"
way/215354508,NH60,113,average,19.0246367,73.65538,19.0170497,73.7257558,primary,no,N/A,N/A,MA-NH60-SEG-0113,NH60 Segment 113,69.5,91.2,State PWD,State,21.7,4,earthen,2000,2009.0,under_construction,Maharashtra,Pune,Mulshi,ghat,hilly,flat,high,False,False,False,True,247.5,24280,24.6,875,2.0,"{""M1"": 0.98, ""M2"": 1.14, ""M3"": 0.92, ""M4"": 1.21, ""M5"": 0.89, ""M6"": 0.81, ""M7"": 1.16, ""M8"": 0.85, ""M9"": 1.0, ""M10"": 0.78, ""M11"": 0.85, ""M12"": 0.98}"
way/215354509,NH60,114,good,19.0246165,73.6549938,19.0246367,73.65538,primary,no,N/A,N/A,MA-NH60-SEG-0114,NH60 Segment 114,49.2,61.5,Municipality,Inter-State,12.3,4,concrete,2006,,active,Maharashtra,Nashik,Umred,ghat,steep,steep,low,True,False,True,True,885.4,23604,21.0,1621,1.0,"{""M1"": 0.84, ""M2"": 1.15, ""M3"": 1.08, ""M4"": 1.0, ""M5"": 1.16, ""M6"": 0.92, ""M7"": 0.8, ""M8"": 1.11, ""M9"": 1.19, ""M10"": 0.88, ""M11"": 1.07, ""M12"": 1.11}"
way/215355170,NH60,115,average,18.9879411,73.7926501,18.9846236,73.796668,primary,no,N/A,N/A,MA-NH60-SEG-0115,NH60 Segment 115,10.3,33.0,NHAI,Inter-State,22.7,2,earthen,2002,2016.0,active,Maharashtra,Pune,Mangalwedha,urban_corridor,plain,flat,medium,False,False,True,True,319.2,18606,27.3,3212,1.5,"{""M1"": 0.99, ""M2"": 1.19, ""M3"": 0.88, ""M4"": 1.2, ""M5"": 1.21, ""M6"": 1.22, ""M7"": 1.15, ""M8"": 1.2, ""M9"": 0.77, ""M10"": 0.95, ""M11"": 0.79, ""M12"": 0.81}"
way/215355173,NH60,116,average,18.983949,73.7965393,18.9644965,73.7927147,primary,no,N/A,N/A,MA-NH60-SEG-0116,NH60 Segment 116,112.4,135.5,State PWD,Inter-State,23.1,4,bitumen,2019,,active,Maharashtra,Satara,Karad,urban_corridor,plain,steep,high,False,False,False,False,1152.8,15312,32.1,135,1.5,"{""M1"": 0.95, ""M2"": 1.0, ""M3"": 1.05, ""M4"": 0.78, ""M5"": 1.14, ""M6"": 1.03, ""M7"": 1.19, ""M8"": 1.06, ""M9"": 1.14, ""M10"": 0.9, ""M11"": 1.15, ""M12"": 1.04}"
way/215355178,NH60,117,good,18.9914969,73.7654096,18.9915732,73.7655697,primary,no,N/A,N/A,MA-NH60-SEG-0117,NH60 Segment 117,60.8,74.9,NHAI,State,14.1,4,gravel,2009,,active,Maharashtra,Dhule,Karad,plateau,plain,moderate,high,False,True,True,True,76.9,5448,40.4,1891,2.0,"{""M1"": 0.96, ""M2"": 1.17, ""M3"": 0.92, ""M4"": 0.91, ""M5"": 1.05, ""M6"": 1.06, ""M7"": 1.23, ""M8"": 0.77, ""M9"": 0.95, ""M10"": 1.02, ""M11"": 0.95, ""M12"": 1.05}"
way/215355180,NH60,118,good,18.9846236,73.796668,18.983949,73.7965393,primary,no,N/A,N/A,MA-NH60-SEG-0118,NH60 Segment 118,147.7,157.6,State PWD,Urban,9.9,6,earthen,2022,,active,Maharashtra,Dhule,Bhor,plateau,hilly,flat,medium,True,False,False,True,707.4,7604,20.1,223,1.0,"{""M1"": 1.15, ""M2"": 0.8, ""M3"": 0.9, ""M4"": 1.11, ""M5"": 1.17, ""M6"": 1.24, ""M7"": 0.83, ""M8"": 0.95, ""M9"": 0.82, ""M10"": 0.82, ""M11"": 0.83, ""M12"": 0.96}"
way/215355182,NH60,119,good,18.9915732,73.7655697,18.988078,73.7922625,primary,no,N/A,N/A,MA-NH60-SEG-0119,NH60 Segment 119,138.2,158.7,NHAI,Urban,20.5,2,concrete,1999,,active,Maharashtra,Satara,Igatpuri,urban_corridor,hilly,steep,medium,False,False,True,False,327.3,26099,27.1,1671,1.5,"{""M1"": 1.01, ""M2"": 1.05, ""M3"": 1.02, ""M4"": 1.09, ""M5"": 0.88, ""M6"": 0.87, ""M7"": 0.78, ""M8"": 1.04, ""M9"": 0.99, ""M10"": 0.8, ""M11"": 1.22, ""M12"": 0.92}"
way/215355184,NH60,120,good,19.0168215,73.7259811,18.9914969,73.7654096,primary,no,N/A,N/A,MA-NH60-SEG-0120,NH60 Segment 120,179.8,195.5,PMGSY,State,15.7,4,earthen,2017,2018.0,active,Maharashtra,Solapur,Haveli,coastal,steep,steep,medium,False,False,True,False,235.9,8135,30.6,1325,1.5,"{""M1"": 1.22, ""M2"": 0.86, ""M3"": 0.78, ""M4"": 0.89, ""M5"": 1.03, ""M6"": 0.75, ""M7"": 0.98, ""M8"": 1.05, ""M9"": 0.95, ""M10"": 1.2, ""M11"": 0.87, ""M12"": 0.78}"
way/215355185,NH60,121,very_bad,18.988078,73.7922625,18.9879411,73.7926501,primary,no,N/A,N/A,MA-NH60-SEG-0121,NH60 Segment 121,133.6,150.0,State PWD,State,16.4,4,bitumen,2020,2013.0,active,Maharashtra,Dhule,Dhule,plain,hilly,moderate,medium,True,False,False,False,917.5,25120,20.3,305,0.5,"{""M1"": 1.12, ""M2"": 1.1, ""M3"": 0.85, ""M4"": 1.0, ""M5"": 0.78, ""M6"": 0.97, ""M7"": 1.05, ""M8"": 0.83, ""M9"": 1.25, ""M10"": 1.22, ""M11"": 1.18, ""M12"": 0.85}"
way/215355186,NH60,122,average,19.0170497,73.7257558,19.0168215,73.7259811,primary,no,N/A,N/A,MA-NH60-SEG-0122,NH60 Segment 122,59.9,68.3,Municipality,National,8.4,2,gravel,2008,2014.0,active,Maharashtra,Nagpur,Hingna,coastal,steep,steep,medium,False,False,True,False,657.7,28629,35.5,1091,1.0,"{""M1"": 1.24, ""M2"": 0.88, ""M3"": 0.93, ""M4"": 0.97, ""M5"": 0.76, ""M6"": 1.08, ""M7"": 1.07, ""M8"": 0.86, ""M9"": 1.1, ""M10"": 1.2, ""M11"": 1.1, ""M12"": 0.92}"
way/216957618,NH60,123,very_bad,18.4813147,73.8573088,18.4770251,73.8570466,trunk,yes,2,60,MA-NH60-SEG-0123,NH60 Segment 123,104.4,119.6,PMGSY,State,15.2,6,gravel,2016,,active,Maharashtra,Pune,Mahad,urban_corridor,hilly,moderate,high,False,False,False,False,1039.3,4302,29.6,2601,1.5,"{""M1"": 1.15, ""M2"": 1.05, ""M3"": 0.92, ""M4"": 1.13, ""M5"": 1.04, ""M6"": 1.12, ""M7"": 0.92, ""M8"": 0.99, ""M9"": 1.04, ""M10"": 0.78, ""M11"": 1.1, ""M12"": 0.84}"
way/216957620,NH60,124,very_bad,18.4770251,73.8570466,18.4768171,73.8568743,trunk,yes,2,60,MA-NH60-SEG-0124,NH60 Segment 124,165.0,177.9,State PWD,State,12.9,4,bitumen,2012,,active,Maharashtra,Pune,Mahad,plateau,hilly,steep,low,False,False,False,False,123.6,5630,36.1,386,1.5,"{""M1"": 0.8, ""M2"": 1.02, ""M3"": 1.12, ""M4"": 1.23, ""M5"": 0.94, ""M6"": 0.93, ""M7"": 1.03, ""M8"": 1.14, ""M9"": 1.04, ""M10"": 1.08, ""M11"": 0.82, ""M12"": 1.17}"
way/216957621,NH60,125,average,18.4986752,73.8584065,18.4982739,73.8583456,trunk,yes,2,60,MA-NH60-SEG-0125,NH60 Segment 125,147.7,156.3,Municipality,State,8.6,2,bitumen,2007,2018.0,active,Maharashtra,Nashik,Shirpur,ghat,plain,flat,medium,False,False,False,False,167.4,15375,32.2,1340,1.0,"{""M1"": 0.97, ""M2"": 1.2, ""M3"": 1.0, ""M4"": 1.14, ""M5"": 1.22, ""M6"": 1.16, ""M7"": 1.22, ""M8"": 1.12, ""M9"": 1.03, ""M10"": 0.9, ""M11"": 0.77, ""M12"": 0.85}"
way/216957622,NH60,126,average,18.4983432,73.8580563,18.4987356,73.8581094,trunk,yes,2,60,MA-NH60-SEG-0126,NH60 Segment 126,173.5,192.4,Municipality,State,18.9,2,earthen,2022,2013.0,active,Maharashtra,Pune,Barshi,ghat,plain,flat,low,False,False,True,True,551.6,16256,25.4,2696,2.0,"{""M1"": 0.82, ""M2"": 1.17, ""M3"": 0.88, ""M4"": 1.15, ""M5"": 0.77, ""M6"": 0.78, ""M7"": 1.09, ""M8"": 1.22, ""M9"": 1.02, ""M10"": 1.08, ""M11"": 0.77, ""M12"": 1.21}"
